stereo_smiles,LUMO_eV
CC(C)(CN)CNC(=O)c1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-7.886320494
CC(C)(CN)CNC(=O)c1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-7.896606788
CC(C)(CN)CNC(=O)c1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.909194803
O=C1CC[C@@H](NC(=O)c2cc3cccnn3n2)C(=O)N1,-8.197087607
CC(C)(CN)CNC(=O)c1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.890203894
CC(C)(CN)CNC(=O)c1cccc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.889490654
CC(C)(CN)CNC(=O)c1cccc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-7.885187119
CC(C)(N)CCNC(=O)c1cccc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.911106764
CC(C)(N)CCNC(=O)c1cccc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-7.89544744
CCCN(C)C(=O)NCc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-7.899812939
CCCN(C)C(=O)NCc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-7.906826281
CC(C)(C)NC(=O)NCc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-7.690366706
CC(C)(C)NC(=O)NCc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-7.70174517
CC(C)CNC(=O)NCc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-7.739286167
O=C1CC[C@H](NC(=O)c2nccc3cn[nH]c23)C(=O)N1,-8.257050554
CC(C)CNC(=O)NCc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-7.709810124
CC(C)(CCN)NC(=O)c1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.973279391
CC(C)(CCN)NC(=O)c1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.955803534
C[C@@H]1CCCN(C(=O)C(=O)Nc2cccc(N[C@@H]3CCC(=O)NC3=O)c2)C1,-7.950114775
C[C@H]1CCCN(C(=O)C(=O)Nc2cccc(N[C@@H]3CCC(=O)NC3=O)c2)C1,-7.941761814
C[C@@H]1CCCN(C(=O)C(=O)Nc2cccc(N[C@H]3CCC(=O)NC3=O)c2)C1,-7.928092437
C[C@H]1CCCN(C(=O)C(=O)Nc2cccc(N[C@H]3CCC(=O)NC3=O)c2)C1,-7.819864511
CN1C(=O)c2ccccc2[C@@H]1CC(=O)N1CC(c2ncnc3ccccc23)C1,-8.452775811
CN1C(=O)c2ccccc2[C@H]1CC(=O)N1CC(c2ncnc3ccccc23)C1,-8.474207161
CC(C)Oc1ccccc1-c1csc(C(=O)N[C@@H]2CCC(=O)NC2=O)c1,-7.92219835
O=C1CC[C@@H](NC(=O)c2nccc3cn[nH]c23)C(=O)N1,-8.256876686
CC(C)Oc1ccccc1-c1csc(C(=O)N[C@H]2CCC(=O)NC2=O)c1,-7.927487855
O=C1CC[C@H](NC(=O)c2cc3c(N4CCNCC4)cccc3s2)C(=O)N1,-7.869495312
O=C1CC[C@@H](NC(=O)c2cc3c(N4CCNCC4)cccc3s2)C(=O)N1,-7.935623098
Cc1nc(NCCc2ccccc2)sc1C(=O)N[C@@H]1CCC(=O)NC1=O,-7.894923239
Cc1nc(NCCc2ccccc2)sc1C(=O)N[C@H]1CCC(=O)NC1=O,-7.889072227
CC[C@]1(c2ccc(NC(=O)COC3CCCCC3)cc2)CCC(=O)NC1=O,-7.532228908
CC[C@@]1(c2ccc(NC(=O)COC3CCCCC3)cc2)CCC(=O)NC1=O,-7.495202127
CC(C)(C(=O)Nc1ccc([C@@H]2CCC(=O)NC2=O)cc1)N1CCCNCC1,-7.593097444
CC(C)(C(=O)Nc1ccc([C@H]2CCC(=O)NC2=O)cc1)N1CCCNCC1,-7.605485446
CCOc1ccc(Br)c(C(=O)N[C@@H]2CCC(=O)NC2=O)c1F,-7.946361174
O=C1CC[C@H](NC(=O)c2ccnn3ccnc23)C(=O)N1,-8.092067195
CCOc1ccc(Br)c(C(=O)N[C@H]2CCC(=O)NC2=O)c1F,-7.957350049
O=C1CC[C@H](NC(=O)c2cc(S(=O)(=O)F)c3c(n2)OCCO3)C(=O)N1,-8.685975988
O=C1CC[C@@H](NC(=O)c2cc(S(=O)(=O)F)c3c(n2)OCCO3)C(=O)N1,-8.685742791
O=C1CC[C@H](N2C(=O)c3cc(F)c(N4CC5(COC5)C4)cc3C2=O)C(=O)N1,-8.835917789
O=C1CC[C@@H](N2C(=O)c3cc(F)c(N4CC5(COC5)C4)cc3C2=O)C(=O)N1,-8.835545374
O=C1CC[C@@H](NC(=O)c2ccnn3ccnc23)C(=O)N1,-8.081351131
O=C1CC[C@H](NC(=O)c2nnn3ccccc23)C(=O)N1,-8.280416416
COCCCN1C(=O)c2ccc(C(=O)N[C@@H]3CCC(=O)NC3=O)cc2C1=O,-8.744828814
COCCCN1C(=O)c2ccc(C(=O)N[C@H]3CCC(=O)NC3=O)cc2C1=O,-8.742015943
O=C1CC[C@@H](NC(=O)c2nnn3ccccc23)C(=O)N1,-8.28052902
O=C1CNC(=S)N1,-7.8526
C=CC(=O)NC[C@@H]1NC(=O)c2ccccc21,-7.361695823
O=C1CC[C@H](NC(=O)c2ncnn3cccc23)C(=O)N1,-8.367738911
CCc1c(C(=O)N[C@@H]2CCC(=O)NC2=O)cnc2c1c(=O)n(C)c(=O)n2C,-8.165212016
CCc1c(C(=O)N[C@H]2CCC(=O)NC2=O)cnc2c1c(=O)n(C)c(=O)n2C,-8.137793305
O=C1CC[C@H](N2Cc3cc(-c4nccc5nccnc45)ccc3C2=O)C(=O)N1,-8.941036022
O=C1CC[C@@H](NC(=O)c2ncnn3cccc23)C(=O)N1,-8.367587451
O=C1CC[C@@H](N2Cc3cc(-c4nccc5nccnc45)ccc3C2=O)C(=O)N1,-8.940776049
O=C1NCCOc2ccc(S(=O)(=O)Nc3cccc4c3C(=O)NC4)cc21,-7.664627528
NCCCCCCOc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,-8.570223525
NCCCCCCOc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,-8.562288852
NCCCCCCOc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,-8.708453391
NCCCCCCOc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,-8.616596104
Cc1cc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)cc2cc[nH]c12,-7.794715427
Cc1cc(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)cc2cc[nH]c12,-7.779957003
O=C1CC[C@H](NC(=O)c2cnc3cccnn23)C(=O)N1,-8.21826511
C#Cc1ccc(CNc2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)cc1,-7.75834622
C#Cc1ccc(CNc2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)cc1,-7.759921097
Cn1ccc2cccc(-c3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)c21,-7.930137041
Cn1ccc2cccc(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)c21,-7.745404962
O=C1CC[C@H](N2Cc3c(C#CCNc4ccccc4)cccc3C2=O)C(=O)N1,-7.777247804
O=C1CC[C@@H](N2Cc3c(C#CCNc4ccccc4)cccc3C2=O)C(=O)N1,-7.929329846
CC(=O)N([C@@H]1CCC(=O)NC1=O)[C@H](C(=O)NC(C)(C)C)c1ccc(C)cc1,-7.943520806
CC(=O)N([C@H](C(=O)NC(C)(C)C)c1ccc(C)cc1)[C@H]1CCC(=O)NC1=O,-7.980836908
CC(=O)N([C@@H]1CCC(=O)NC1=O)[C@@H](C(=O)NC(C)(C)C)c1ccc(C)cc1,-7.951977347
CC(=O)N([C@H]1CCC(=O)NC1=O)[C@@H](C(=O)NC(C)(C)C)c1ccc(C)cc1,-7.710635132
O=C1CC[C@@H](NC(=O)c2cnc3cccnn23)C(=O)N1,-8.217762227
O=C1CC[C@H](N2Cc3c(cccc3-c3cnn(CC(F)F)c3)C2=O)C(=O)N1,-7.892815685
O=C1CC[C@@H](N2Cc3c(cccc3-c3cnn(CC(F)F)c3)C2=O)C(=O)N1,-7.895111699
O=C1CC[C@H](NC(=O)c2nn(-c3ccc(F)c(F)c3)c3c2CCC3)C(=O)N1,-7.887554112
O=C1CC[C@@H](NC(=O)c2nn(-c3ccc(F)c(F)c3)c3c2CCC3)C(=O)N1,-7.880011703
COc1cc2nc(C(=O)N[C@@H]3CCC(=O)NC3=O)c(=O)n(C)c2cc1OC,-8.251652853
COc1cc2nc(C(=O)N[C@H]3CCC(=O)NC3=O)c(=O)n(C)c2cc1OC,-8.271378504
NCCNC(=O)COc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,-8.846125972
NCCNC(=O)COc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,-8.749182878
O=C1CC[C@H](NC(=O)c2cc3[nH]ccc3nn2)C(=O)N1,-7.872095307
NCCNC(=O)COc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,-8.90656886
NCCNC(=O)COc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,-8.989675103
N#Cc1cnc2c(C(=O)Nc3ccc([C@@H]4CCC(=O)NC4=O)cc3)cnn2c1,-8.971236845
N#Cc1cnc2c(C(=O)Nc3ccc([C@H]4CCC(=O)NC4=O)cc3)cnn2c1,-8.9713873
O=C1CC[C@H](N2Cc3c(NCC(=O)N[C@@H]4C[C@@H]4F)cccc3C2=O)C(=O)N1,-7.904913707
O=C1CC[C@@H](N2Cc3c(NCC(=O)N[C@@H]4C[C@@H]4F)cccc3C2=O)C(=O)N1,-7.965503096
O=C1CC[C@H](N2Cc3c(NCC(=O)N[C@H]4C[C@@H]4F)cccc3C2=O)C(=O)N1,-7.897464205
O=C1CC[C@@H](N2Cc3c(NCC(=O)N[C@H]4C[C@@H]4F)cccc3C2=O)C(=O)N1,-7.978742052
O=C1CC[C@H](N2Cc3c(NCC(=O)N[C@@H]4C[C@H]4F)cccc3C2=O)C(=O)N1,-7.986167654
O=C1CC[C@@H](N2Cc3c(NCC(=O)N[C@@H]4C[C@H]4F)cccc3C2=O)C(=O)N1,-7.969404732
O=C1CC[C@@H](NC(=O)c2cc3[nH]ccc3nn2)C(=O)N1,-8.437464594
O=C1CC[C@H](N2Cc3c(NCC(=O)N[C@H]4C[C@H]4F)cccc3C2=O)C(=O)N1,-7.894001573
O=C1CC[C@@H](N2Cc3c(NCC(=O)N[C@H]4C[C@H]4F)cccc3C2=O)C(=O)N1,-7.915801224
O=C1CC[C@H](NC(=O)c2cc(F)c3nc(C4CCOCC4)cn3c2)C(=O)N1,-8.640412869
O=C1CC[C@@H](NC(=O)c2cc(F)c3nc(C4CCOCC4)cn3c2)C(=O)N1,-8.621419575
CN1CCN(c2cc3c(cc2F)C(=O)N([C@@H]2CCC(=O)NC2=O)C3=O)CC1,-8.197400005
CN1CCN(c2cc3c(cc2F)C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)CC1,-8.198865603
O=C1CC[C@H](N2Cc3ccc(S(=O)(=O)n4ccnc4)cc3C2=O)C(=O)N1,-8.210648268
O=C1CC[C@@H](N2Cc3ccc(S(=O)(=O)n4ccnc4)cc3C2=O)C(=O)N1,-8.210981543
O=C1CC[C@H](N2Cc3c(C#CCOc4ccccc4)cccc3C2=O)C(=O)N1,-7.847243327
O=C1CC[C@@H](N2Cc3c(C#CCOc4ccccc4)cccc3C2=O)C(=O)N1,-7.848042301
O=C1CC[C@H](NC(=O)c2n[nH]c3cnccc23)C(=O)N1,-7.872397543
O=C1CC[C@H](N2Cc3c(C#C[C@H](O)c4ccccc4)cccc3C2=O)C(=O)N1,-7.881690137
O=C1CC[C@@H](N2Cc3c(C#C[C@H](O)c4ccccc4)cccc3C2=O)C(=O)N1,-7.874303019
O=C1CC[C@H](N2Cc3c(C#C[C@@H](O)c4ccccc4)cccc3C2=O)C(=O)N1,-7.879127843
O=C1CC[C@@H](N2Cc3c(C#C[C@@H](O)c4ccccc4)cccc3C2=O)C(=O)N1,-7.878682318
O=C1CC[C@H](N2Cc3c(cccc3-c3ccc4c(c3)CCC4=O)C2=O)C(=O)N1,-7.945452614
O=C1CC[C@@H](N2Cc3c(cccc3-c3ccc4c(c3)CCC4=O)C2=O)C(=O)N1,-7.944892051
O=C1CC[C@H](N2Cc3c(cccc3-c3cccc4c3CCC4=O)C2=O)C(=O)N1,-7.977350587
O=C1CC[C@@H](N2Cc3c(cccc3-c3cccc4c3CCC4=O)C2=O)C(=O)N1,-7.977287237
COCCNC(=O)NCc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-7.869846315
COCCNC(=O)NCc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-7.866651275
O=C1CC[C@@H](NC(=O)c2n[nH]c3cnccc23)C(=O)N1,-8.437309003
NCCCNC(=O)COc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.88649255
NCCCNC(=O)COc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.885732895
Cc1cnc2cc(-c3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)ccn12,-7.875997237
Cc1cnc2cc(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)ccn12,-7.878147482
O=C1CC[C@H](NC(=O)c2cccc(-n3nccc3-c3ccccc3)c2)C(=O)N1,-7.82349557
O=C1CC[C@@H](NC(=O)c2cccc(-n3nccc3-c3ccccc3)c2)C(=O)N1,-7.860769037
O=C1CC[C@H](c2cccc(Nc3nc(-c4ccccc4)cc(=O)[nH]3)c2)C(=O)N1,-8.029985481
O=C1CC[C@@H](c2cccc(Nc3nc(-c4ccccc4)cc(=O)[nH]3)c2)C(=O)N1,-8.029667823
Cc1nc(Nc2ccc([C@@H]3CCC(=O)NC3=O)cc2)c2ccn(CC#N)c2n1,-7.656019413
Cc1nc(Nc2ccc([C@H]3CCC(=O)NC3=O)cc2)c2ccn(CC#N)c2n1,-7.672191133
O=C1CC[C@H](NC(=O)c2cncc3nccn23)C(=O)N1,-8.230055549
O=C1CC[C@H](NC(=O)c2sc(S(=O)(=O)F)c3c2CCCC3)C(=O)N1,-8.240811212
O=C1CC[C@@H](NC(=O)c2sc(S(=O)(=O)F)c3c2CCCC3)C(=O)N1,-8.241187624
CCCOc1ccc(C(=O)N[C@@H]2CCC(=O)NC2=O)c(OC2CCCC2)c1,-7.751037669
CCCOc1ccc(C(=O)N[C@H]2CCC(=O)NC2=O)c(OC2CCCC2)c1,-7.764185899
Cc1c(-c2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)ccc2c1CCC2,-7.984341635
Cc1c(-c2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)ccc2c1CCC2,-7.98017276
CN(c1ccc(S(C)(=O)=O)cc1S(C)(=O)=O)[C@@H]1CCC(=O)NC1=O,-7.831871324
CN(c1ccc(S(C)(=O)=O)cc1S(C)(=O)=O)[C@H]1CCC(=O)NC1=O,-7.832405279
O=C1CC[C@H](Nc2ccc(NC(=O)COC[C@@H]3CCCNC3)cc2)C(=O)N1,-7.90959836
O=C1CC[C@@H](Nc2ccc(NC(=O)COC[C@@H]3CCCNC3)cc2)C(=O)N1,-7.938240623
O=C1CC[C@@H](NC(=O)c2cncc3nccn23)C(=O)N1,-8.229931154
O=C1CC[C@H](Nc2ccc(NC(=O)COC[C@H]3CCCNC3)cc2)C(=O)N1,-7.899776645
O=C1CC[C@@H](Nc2ccc(NC(=O)COC[C@H]3CCCNC3)cc2)C(=O)N1,-7.93563078
O=C1CC[C@H](n2cc(-c3cscc3OCC3CCCCC3)nn2)C(=O)N1,-8.11622124
O=C1CC[C@@H](n2cc(-c3cscc3OCC3CCCCC3)nn2)C(=O)N1,-8.090538153
Cc1cc(=O)c(C(=O)N[C@@H]2CCC(=O)NC2=O)nn1-c1ccc(Cl)cc1,-8.012499617
Cc1cc(=O)c(C(=O)N[C@H]2CCC(=O)NC2=O)nn1-c1ccc(Cl)cc1,-8.195681625
Cc1cc(=O)c(C(=O)N[C@@H]2CCC(=O)NC2=O)nn1-c1ccccc1Cl,-8.197560741
Cc1cc(=O)c(C(=O)N[C@H]2CCC(=O)NC2=O)nn1-c1ccccc1Cl,-8.012068439
CC(C)c1c(C(=O)N[C@@H]2CCC(=O)NC2=O)cnn1-c1cccc(Cl)c1,-7.968308394
CC(C)c1c(C(=O)N[C@H]2CCC(=O)NC2=O)cnn1-c1cccc(Cl)c1,-7.96802033
C=CC(=O)NC[C@H]1NC(=O)c2ccccc21,-7.417587023
O=C1CC[C@H](NC(=O)c2c[nH]c3nccnc23)C(=O)N1,-7.938212818
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1C(=O)N[C@@H]1CCC(=O)NC1=O,-7.918083784
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1C(=O)N[C@H]1CCC(=O)NC1=O,-7.918123439
O=C1CC[C@H](c2ccc(NC(=O)c3cn(C(F)F)ccc3=O)cc2)C(=O)N1,-8.076868613
O=C1CC[C@@H](c2ccc(NC(=O)c3cn(C(F)F)ccc3=O)cc2)C(=O)N1,-8.071951326
O=C1NCc2cccc(N[C@@H]3CCN(c4ccc(C(F)(F)F)cc4)C3=O)c21,-7.424228583
O=C1NCc2cccc(N[C@H]3CCN(c4ccc(C(F)(F)F)cc4)C3=O)c21,-7.427491059
Cc1c(C(=O)N[C@@H]2CCC(=O)NC2=O)nnn1CCOc1ccc(F)cc1,-7.748024028
Cc1c(C(=O)N[C@H]2CCC(=O)NC2=O)nnn1CCOc1ccc(F)cc1,-7.784093044
O=C1CC[C@H](N2Cc3ccc(S(=O)(=O)n4cncn4)cc3C2=O)C(=O)N1,-8.15015811
O=C1CC[C@@H](N2Cc3ccc(S(=O)(=O)n4cncn4)cc3C2=O)C(=O)N1,-8.179861884
O=C1CC[C@@H](NC(=O)c2c[nH]c3nccnc23)C(=O)N1,-7.938238777
O=C1CC[C@H](N2Cc3ccc(S(=O)(=O)n4nccn4)cc3C2=O)C(=O)N1,-8.179872411
O=C1CC[C@@H](N2Cc3ccc(S(=O)(=O)n4nccn4)cc3C2=O)C(=O)N1,-8.153223552
NCCCOCCOc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,-8.514380311
NCCCOCCOc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,-8.640465171
Cc1nc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)c2cnccn12,-7.852083786
Cc1nc(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)c2cnccn12,-7.816244678
Cc1nc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)c2cc[nH]c2n1,-7.854367157
Cc1nc(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)c2cc[nH]c2n1,-7.816198963
Cc1cc2nc(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)ccn2n1,-7.756826563
Cc1cc2nc(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)ccn2n1,-7.935862661
O=C1CC[C@H](NC(=O)c2cnc3nccn3c2)C(=O)N1,-8.163666361
Nc1c(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nc2ccccn12,-7.936878257
Nc1c(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)nc2ccccn12,-7.759507124
Cc1cc2c(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)ncnc2[nH]1,-8.025297459
Cc1cc2c(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)ncnc2[nH]1,-8.022367843
N#Cc1cc(NCc2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)ccn1,-7.851756742
N#Cc1cc(NCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)ccn1,-7.849821409
Cn1ncc2cc(-c3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)cnc21,-7.965328687
Cn1ncc2cc(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)cnc21,-7.958975376
O=C1CC[C@H](NC(=O)c2cccc(Nc3ncnc4ccccc34)c2)C(=O)N1,-7.915007346
O=C1CC[C@@H](NC(=O)c2cccc(Nc3ncnc4ccccc34)c2)C(=O)N1,-7.915052172
O=C1CC[C@@H](NC(=O)c2cnc3nccn3c2)C(=O)N1,-8.163270439
Cc1cnn2ccc(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nc12,-8.011270011
Cc1cnn2ccc(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)nc12,-8.005087931
O=C1CC[C@H](N2Cc3cc(Nc4cnc5ccccn45)ccc3C2=O)C(=O)N1,-7.894022263
O=C1CC[C@@H](N2Cc3cc(Nc4cnc5ccccn45)ccc3C2=O)C(=O)N1,-8.0311
O=C1CC[C@H](N2Cc3cc(NC4=NN=C5C=CC=C[C@@H]54)ccc3C2=O)C(=O)N1,-7.893426325
O=C1CC[C@@H](N2Cc3cc(NC4=NN=C5C=CC=C[C@@H]54)ccc3C2=O)C(=O)N1,-8.0703
O=C1CC[C@@H](N2Cc3cc(NC4=NN=C5C=CC=C[C@H]54)ccc3C2=O)C(=O)N1,-8.0454
N#Cc1cccc(NCc2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)n1,-7.925172477
N#Cc1cccc(NCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)n1,-7.947043273
Nc1cccc2nnn([C@@H]3CCC(=O)NC3=O)c(=O)c12,-8.257083342
Cc1nn2cccnc2c1-c1cccc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.823115207
Cc1nn2cccnc2c1-c1cccc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-7.873759491
COc1cccc(-c2nc(C(=O)N[C@@H]3CCC(=O)NC3=O)cs2)c1OC,-7.805694383
COc1cccc(-c2nc(C(=O)N[C@H]3CCC(=O)NC3=O)cs2)c1OC,-7.817950238
COc1ccc(C(=O)N[C@@H]2CCC(=O)NC2=O)cc1OC1CCN(C)CC1,-7.9625659
COc1ccc(C(=O)N[C@H]2CCC(=O)NC2=O)cc1OC1CCN(C)CC1,-7.955073491
CC1(C)C(C(=O)Nc2cccc([C@@H]3CCC(=O)NC3=O)c2)=Nc2ccccc21,-8.257947593
CC1(C)C(C(=O)Nc2cccc([C@H]3CCC(=O)NC3=O)c2)=Nc2ccccc21,-8.264744052
Cc1cc(C#N)cc(C)c1CC(=O)Nc1cccc(C2CC(=O)NC(=O)C2)c1,-7.700197002
Cc1cc(C#N)cc(C)c1CC(=O)Nc1ccc(C2CC(=O)NC(=O)C2)cc1,-7.672058291
Nc1cccc2nnn([C@H]3CCC(=O)NC3=O)c(=O)c12,-8.256849428
O=C1CC[C@H](N2Cc3c(cccc3-c3ccc4c(c3)CCNC4)C2=O)C(=O)N1,-7.866700705
O=C1CC[C@@H](N2Cc3c(cccc3-c3ccc4c(c3)CCNC4)C2=O)C(=O)N1,-7.867909173
N#CN1CC[C@H](c2cc(Nc3ccc([C@@H]4CCC(=O)NC4=O)cc3)ccn2)C1,-7.728300277
N#CN1CC[C@@H](c2cc(Nc3ccc([C@@H]4CCC(=O)NC4=O)cc3)ccn2)C1,-7.721376852
N#CN1CC[C@H](c2cc(Nc3ccc([C@H]4CCC(=O)NC4=O)cc3)ccn2)C1,-7.725307232
N#CN1CC[C@@H](c2cc(Nc3ccc([C@H]4CCC(=O)NC4=O)cc3)ccn2)C1,-7.727924501
N#CN1CC[C@H](c2cnccc2Nc2ccc([C@@H]3CCC(=O)NC3=O)cc2)C1,-7.669956637
N#CN1CC[C@@H](c2cnccc2Nc2ccc([C@@H]3CCC(=O)NC3=O)cc2)C1,-7.675512715
N#CN1CC[C@H](c2cnccc2Nc2ccc([C@H]3CCC(=O)NC3=O)cc2)C1,-7.641436614
N#CN1CC[C@@H](c2cnccc2Nc2ccc([C@H]3CCC(=O)NC3=O)cc2)C1,-7.679613611
CN1Cc2cccc(OCc3ncc(F)cn3)c2C1=O,-8.119165369
Cc1cc(C(=O)N[C@@H]2CCC(=O)NC2=O)c2cc(Br)ccc2n1,-8.380154704
Cc1cc(C(=O)N[C@H]2CCC(=O)NC2=O)c2cc(Br)ccc2n1,-8.381438598
O=C(CCn1cnnn1)NCc1cc(C(=O)N[C@@H]2CCC(=O)NC2=O)on1,-8.257627241
O=C(CCn1cnnn1)NCc1cc(C(=O)N[C@H]2CCC(=O)NC2=O)on1,-8.17251022
O=C1CC[C@H](N2C(=O)c3cc(S(=O)(=O)F)ccc3S2(=O)=O)C(=O)N1,-9.391399536
O=C1CC[C@@H](N2C(=O)c3cc(S(=O)(=O)F)ccc3S2(=O)=O)C(=O)N1,-9.327582079
O=C1CC[C@H](N2C(=O)c3ccc(S(=O)(=O)F)cc3S2(=O)=O)C(=O)N1,-9.392063517
O=C1CC[C@@H](N2C(=O)c3ccc(S(=O)(=O)F)cc3S2(=O)=O)C(=O)N1,-9.326724648
NCc1cccc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.779531974
O=C(NCC(=O)c1ccc(F)c2ccccc12)c1cccc2c1C(=O)NC2=O,-9.218579706
O=C1CC[C@H](N2C(=O)c3cccc(S(=O)(=O)F)c3S2(=O)=O)C(=O)N1,-9.222405937
O=C1CC[C@@H](N2C(=O)c3cccc(S(=O)(=O)F)c3S2(=O)=O)C(=O)N1,-9.155464588
O=C1CC[C@H](NC(=O)c2csc3nc(OS(=O)(=O)F)cn23)C(=O)N1,-8.384713803
O=C1CC[C@@H](NC(=O)c2csc3nc(OS(=O)(=O)F)cn23)C(=O)N1,-8.039303793
O=C1CC[C@H](NC(=O)c2cnc3sc(OS(=O)(=O)F)cn23)C(=O)N1,-8.395918792
O=C1CC[C@@H](NC(=O)c2cnc3sc(OS(=O)(=O)F)cn23)C(=O)N1,-8.095845428
O=C1CC[C@H](NC(=O)c2ccc3c(c2)S(=O)(=O)Nc2ncnn2-3)C(=O)N1,-8.37743343
O=C1CC[C@@H](NC(=O)c2ccc3c(c2)S(=O)(=O)Nc2ncnn2-3)C(=O)N1,-8.456251019
O=C1CC[C@H](NC(=O)c2nc3n(n2)-c2ccccc2S(=O)(=O)N3)C(=O)N1,-8.455307454
NCc1cccc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-7.758645202
O=C1CC[C@@H](NC(=O)c2nc3n(n2)-c2ccccc2S(=O)(=O)N3)C(=O)N1,-8.387866378
N#CCOc1ccc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nc1,-8.244698959
N#CCOc1ccc(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)nc1,-8.246051066
N#CCOc1ccc(-c2cccc3c2CN([C@@H]2CCC(=O)NC2=O)C3=O)nc1,-7.795956689
N#CCOc1ccc(-c2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)nc1,-7.837824132
