sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
O=C(O)C(F)(F)F.O=C(NCC=1C=NNC1C(=O)NC2CCC(=O)NC2=O)C3=CC=4C=NC=CC4N3,Z9343194791,509.396,395.373,-0.168,-3.659,5,6,161.73,6,https://real.enamine.net/public-enum-files/Z9343194791
O=C(O)C(F)(F)F.CC(CN1C=CN=C1)C(=O)NCC=2C=NNC2C(=O)NC3CCC(=O)NC3=O,Z9312342718,501.418,387.394,-1.647,-2.458,4,6,150.87,8,https://real.enamine.net/public-enum-files/Z9312342718
O=C(CCCN1C=NC=N1)NCCC2=CC(=NO2)C(=O)NC3CCC(=O)NC3=O,Z9302745342,403.393,403.393,-2.607,-1.565,3,7,161.11,9,https://real.enamine.net/public-enum-files/Z9302745342
CC(C(=O)NCCN1C=C(N=N1)C(=O)NC2CCC(=O)NC2=O)C=3C=CSC3,Z9302745374,404.445,404.445,-0.918,-2.011,3,6,135.08,7,
O=C(NC1CCC(=O)NC1=O)C=2C=COC2C3(O)CCOCC3,Z2028768265,322.314,322.314,-2.372,-1.978,3,5,117.87,3,https://real.enamine.net/public-enum-files/Z2028768265
CC1=C(SC=2N=C3CCCCCN3C(=O)C12)C(=O)NC4CCC(=O)NC4=O,Z1474293469,388.443,388.443,0.769,-3.792,2,5,107.94,2,https://real.enamine.net/public-enum-files/Z1474293469
O=C(NC1CCC(=O)NC1=O)C=2OC=CC2CS(=O)(=O)C=3C=CC=CC3,Z1474297452,376.386,376.386,-1.029,-3.177,2,5,122.55,5,https://real.enamine.net/public-enum-files/Z1474297452
CC=1SC(=CC1C=2C=CC(F)=CC2)C(=O)NC3CCC(=O)NC3=O,Z1474296763,346.378,346.378,2.291,-5.352,2,3,75.27,3,https://real.enamine.net/public-enum-files/Z1474296763
O=C(NC1CCC(=O)NC1=O)C2=CC=3COC=4C=CC=CC4C3S2,Z1474295519,342.371,342.371,1.865,-4.725,2,4,84.5,2,https://real.enamine.net/public-enum-files/Z1474295519
O=C(NC1CCC(=O)NC1=O)C2=CC=3SC=4C=CC=CC4C3S2,Z1474292513,344.411,344.411,2.735,-5.148,2,3,75.27,2,https://real.enamine.net/public-enum-files/Z1474292513
CN1C(=CC=2C(=O)N(C)C(=O)N(C)C21)C(=O)NC3CCC(=O)NC3=O,Z1474304549,347.327,347.327,-0.475,-1.877,2,5,120.82,2,https://real.enamine.net/public-enum-files/Z1474304549
O=C(NC1CCC(=O)NC1=O)C=2SC=CC2S(=O)(=O)NCC3=CC=CO3,Z1474294322,397.429,397.429,0.322,-3.156,3,5,134.58,5,https://real.enamine.net/public-enum-files/Z1474294322
COCCOC=1C=CC(=CC1)N2N=C(C)C(=N2)C(=O)NC3CCC(=O)NC3=O,Z1474298422,387.391,387.391,0.605,-2.426,2,7,124.44,7,https://real.enamine.net/public-enum-files/Z1474298422
O=C(NC1CCC(=O)NC1=O)C=2C=C(CN3C=C(Br)C=N3)ON2,Z1499081359,382.17,382.17,0.023,-1.988,2,5,119.12,4,https://real.enamine.net/public-enum-files/Z1499081359
CC=1C=CC(=CC1)N2C=C(C(=O)NC3CCC(=O)NC3=O)C(=N2)C(C)(C)C,Z1474290994,368.43,368.43,2.442,-3.639,2,4,93.09,4,https://real.enamine.net/public-enum-files/Z1474290994
COCC1=C(C=NN1C=2C=CC=CC2)C(=O)NC3CCC(=O)NC3=O,Z1701815756,342.35,342.35,0.145,-2.215,2,5,102.32,5,https://real.enamine.net/public-enum-files/Z1701815756
CC=1N=C(CC(C)C)OC1C(=O)NC2CCC(=O)NC2=O,Z1833674809,293.319,293.319,0.286,-2.229,2,4,101.3,4,https://real.enamine.net/public-enum-files/Z1833674809
CC(=O)NCC1CCN2N=CC(C(=O)NC3CCC(=O)NC3=O)=C2C1,Z1850209369,347.37,347.37,-2.191,-1.174,3,5,122.19,4,https://real.enamine.net/public-enum-files/Z1850209369
CCC1=C(C=NN1CCC(C)C)C(=O)NC2CCC(=O)NC2=O,Z1862585984,320.388,320.388,1.192,-2.569,2,4,93.09,6,https://real.enamine.net/public-enum-files/Z1862585984
CC=1C=NN(C1)C2=C(C(=O)NC3CCC(=O)NC3=O)C(C)=NN2C,Z1747237167,330.343,330.343,-0.958,-1.681,2,5,110.91,3,https://real.enamine.net/public-enum-files/Z1747237167
COCC=1N=C(OC)C=2C(C)=C(SC2N1)C(=O)NC3CCC(=O)NC3=O,Z1474144463,378.405,378.405,0.516,-3.463,2,7,119.51,5,https://real.enamine.net/public-enum-files/Z1474144463
CC1=NN(CC=2C=CC(F)=CC2)C=3SC(=CC13)C(=O)NC4CCC(=O)NC4=O,Z1474145212,400.429,400.429,2.302,-4.732,2,4,93.09,4,https://real.enamine.net/public-enum-files/Z1474145212
CC1=NC(=NN1C2=NN=C(N2)C(F)(F)F)C(=O)NC3CCC(=O)NC3=O,Z1474297560,372.264,372.264,-1.429,-2.166,3,7,147.55,4,https://real.enamine.net/public-enum-files/Z1474297560
CC1=NOC(=C1C(=O)NC2CCC(=O)NC2=O)C(F)(F)Cl,Z1474303590,321.665,321.665,-0.319,-2.403,2,4,101.3,3,https://real.enamine.net/public-enum-files/Z1474303590
O=C(NC1CCC(=O)NC1=O)C2=CC=C(O2)C=3C=CC=CC3OC(F)(F)F,Z1766397692,382.291,382.291,2.007,-5.321,2,4,97.64,5,https://real.enamine.net/public-enum-files/Z1766397692
CC1CCCC2=NC=C(C(=O)NC3CCC(=O)NC3=O)N21,Z2480142494,290.318,290.318,0.501,-1.356,2,4,93.09,2,https://real.enamine.net/public-enum-files/Z2480142494
O=C(NC1CCC(=O)NC1=O)C2=CC=C(OCC(F)(F)F)O2,Z2497637984,320.222,320.222,0.379,-3.783,2,4,97.64,5,https://real.enamine.net/public-enum-files/Z2497637984
CC=1C=CC(F)=C2OC(=CC12)C(=O)NC3CCC(=O)NC3=O,Z2957850488,304.274,304.274,1.561,-4.215,2,3,88.41,2,https://real.enamine.net/public-enum-files/Z2957850488
O=C(NC1CCC(=O)NC1=O)C2=CSC(CC=3C=CC=C(C3)C(F)(F)F)=N2,Z2957850948,397.373,397.373,2.613,-3.686,2,4,88.16,5,https://real.enamine.net/public-enum-files/Z2957850948
CC1=CC=CN2N=C(C=C12)C(=O)NC3CCC(=O)NC3=O,Z2976559197,286.287,286.287,0.475,-2.499,2,4,92.57,2,https://real.enamine.net/public-enum-files/Z2976559197
CCCCC1=CC(C(=O)NC2CCC(=O)NC2=O)=C(C)O1,Z3049762727,292.331,292.331,1.629,-3.186,2,3,88.41,5,https://real.enamine.net/public-enum-files/Z3049762727
CC(C)C1=CNN=C1C(=O)NC2CCC(=O)NC2=O,Z3433381351,264.281,264.281,-0.268,-2.462,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z3433381351
O=C(NC1CCC(=O)NC1=O)C=2N=CSC2CC=3C=CC=CC3,Z3668102184,329.375,329.375,1.39,-3.536,2,4,88.16,4,https://real.enamine.net/public-enum-files/Z3668102184
CC(C)CC=1C=CC=2C=C(NC2C1)C(=O)NC3CCC(=O)NC3=O,Z3990836268,327.378,327.378,2.75,-5.413,3,3,91.06,4,https://real.enamine.net/public-enum-files/Z3990836268
Cl.CN1C(=CC=2CNCCC21)C(=O)NC3CCC(=O)NC3=O,Z9302774378,326.779,290.318,-0.647,-1.178,3,4,92.23,2,https://real.enamine.net/public-enum-files/Z9302774378
CC=1N=C(C(=O)NC2CCC(=O)NC2=O)N3CCCC13,Z4504321955,276.292,276.292,-0.298,-0.848,2,4,93.09,2,https://real.enamine.net/public-enum-files/Z4504321955
O=C(NC1CCC(=O)NC1=O)C2=CC=3SC=C(Cl)C3N2,Z4639102530,311.745,311.745,1.527,-3.678,3,3,91.06,2,https://real.enamine.net/public-enum-files/Z4639102530
CC1=C(NC=2C(Cl)=CC=CC12)C(=O)N[C@@H]3CCC(=O)NC3=O,Z4917776037,319.743,319.743,1.77,-4.38,3,3,91.06,2,https://real.enamine.net/public-enum-files/Z4917776037
O=C(NC1CCC(=O)NC1=O)C=2C(=NN3CCCCC23)C(F)(F)F,Z5007421828,344.29,344.29,-0.635,-2.54,2,4,93.09,3,https://real.enamine.net/public-enum-files/Z5007421828
CC=1NC=2C=CC(Br)=CC2C1C(=O)NC3CCC(=O)NC3=O,Z5034290700,364.194,364.194,1.58,-4.303,3,3,91.06,2,https://real.enamine.net/public-enum-files/Z5034290700
CC1=NN(C(C)=C1C(=O)NC2CCC(=O)NC2=O)C=3C=CC=CC3C,Z5043767575,340.377,340.377,1.044,-2.964,2,4,93.09,3,https://real.enamine.net/public-enum-files/Z5043767575
O=C(NC1CCC(=O)NC1=O)C2=CN=CN2C3CC3,Z5273480055,262.265,262.265,-0.277,-1.481,2,4,93.09,3,https://real.enamine.net/public-enum-files/Z5273480055
O=C(NC1CCC(=O)NC1=O)C2=CC=C(S2)C3CCOC3,Z5483003696,308.355,308.355,-0.012,-2.893,2,4,84.5,3,https://real.enamine.net/public-enum-files/Z5483003696
CN1N=CC(=C1C(=O)NC2CCC(=O)NC2=O)C=3C=CC=CC3,Z5702495740,312.324,312.324,0.176,-3.029,2,4,93.09,3,https://real.enamine.net/public-enum-files/Z5702495740
COC1=NSC(OC)=C1C(=O)NC2CCC(=O)NC2=O,Z7572785337,299.305,299.305,-0.36,-2.342,2,6,106.62,4,https://real.enamine.net/public-enum-files/Z7572785337
CC=1SC=2C=CC(F)=CC2C1C(=O)NC3CCC(=O)NC3=O,Z7587987494,320.34,320.34,1.793,-4.452,2,3,75.27,2,https://real.enamine.net/public-enum-files/Z7587987494
CC(C)C1CCC=2NN=C(C(=O)NC3CCC(=O)NC3=O)C2C1,Z7593710566,318.372,318.372,1.734,-3.792,3,4,103.95,3,
CN1C(=O)CCCC=2OC=C(C(=O)NC3CCC(=O)NC3=O)C21,Z7760504382,319.313,319.313,-0.987,-2.027,2,4,108.72,2,https://real.enamine.net/public-enum-files/Z7760504382
CC=1C=CC(=CC1C)N2NC(=CC2=O)C(=O)NC3CCC(=O)NC3=O,Z7760659481,342.35,342.35,-0.061,-4.029,3,5,107.61,3,https://real.enamine.net/public-enum-files/Z7760659481
O=C(NC1CCC(=O)NC1=O)C=2N=C(C=3C=CC=CC3)N4CCOCC24,Z7761295442,354.361,354.361,0.497,-3.395,2,5,102.32,3,https://real.enamine.net/public-enum-files/Z7761295442
CC1=C(N=NN1C2CCOC2)C(=O)NC3CCC(=O)NC3=O,Z7761342742,307.306,307.306,-2.221,-1.07,2,6,115.21,3,https://real.enamine.net/public-enum-files/Z7761342742
O=C(N[C@@H]1CCC(=O)NC1=O)C2=CN(N=N2)C=3C=CC=4OCCOC4C3,Z7761407540,357.322,357.322,0.098,-2.639,2,7,124.44,3,https://real.enamine.net/public-enum-files/Z7761407540
O=C(NC1CCC(=O)NC1=O)C=2OC=CC2COC3=CC=CC(=C3)C=4N=NNN4,Z7761675759,396.358,396.358,0.234,-3.951,3,7,152.1,6,https://real.enamine.net/public-enum-files/Z7761675759
O=C(NC1CCC(=O)NC1=O)C2=CSC=3N=CNC(=O)C23,Z7762650145,306.299,306.299,-1.178,-3.485,3,5,116.73,2,https://real.enamine.net/public-enum-files/Z7762650145
N#CC=1C=CC=2C(=CNC2C1)C(=O)NC3CCC(=O)NC3=O,Z7762830622,296.282,296.282,0.216,-3.417,3,4,114.85,2,https://real.enamine.net/public-enum-files/Z7762830622
O=C(NC1CCC(=O)NC1=O)C=2N=NSC2C=3C=CC=CC3,Z7853619438,316.337,316.337,0.248,-3.563,2,5,101.05,3,https://real.enamine.net/public-enum-files/Z7853619438
CC1=NC(=C(N1)C(=O)NC2CCC(=O)NC2=O)C(F)(F)F,Z8533189049,304.226,304.226,-0.804,-2.325,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z8533189049
O=C(N[C@@H]1CCC(=O)NC1=O)C2=CC=3C(=CC=C4OCOC43)N2,Z8554785313,315.282,315.282,0.727,-3.907,3,5,109.52,2,https://real.enamine.net/public-enum-files/Z8554785313
O=C(NC1CCC(=O)NC1=O)C=2NC=3C=CC=NC3C2Br,Z8562845781,351.156,351.156,0.382,-3.108,3,4,103.95,2,https://real.enamine.net/public-enum-files/Z8562845781
O=C(NC1CCC(=O)NC1=O)C2=NN3CCCOC3=C2Cl,Z8563177415,312.709,312.709,-1.407,-2.666,2,5,102.32,2,https://real.enamine.net/public-enum-files/Z8563177415
CC1=C(SC=2N=CN=CC12)C(=O)NC3CCC(=O)NC3=O,Z8589832694,304.326,304.326,-0.202,-3.661,2,5,101.05,2,https://real.enamine.net/public-enum-files/Z8589832694
CC=1SC2=CN=CN2C1C(=O)NC3CCC(=O)NC3=O,Z8618567669,292.315,292.315,0.235,-2.997,2,4,92.57,2,https://real.enamine.net/public-enum-files/Z8618567669
O=C(NC1CCC(=O)NC1=O)C2=CN3C=C(C=CC3=N2)C(F)(F)F,Z8655435140,340.258,340.258,1.447,-3.242,2,4,92.57,3,https://real.enamine.net/public-enum-files/Z8655435140
CN1N=C(C(=O)NC2CCC(=O)NC2=O)C=3C=C(C=NC31)S(C)(=O)=O,Z8664025364,365.366,365.366,-2.02,-1.82,2,7,140.12,3,https://real.enamine.net/public-enum-files/Z8664025364
O=C(NC1CCC(=O)NC1=O)C2=CSC=3C=C(Cl)C=NC23,Z8704630592,323.756,323.756,1.383,-3.114,2,4,88.16,2,https://real.enamine.net/public-enum-files/Z8704630592
CC=1NN=C(C(=O)NC2CCC(=O)NC2=O)C1C(F)(F)F,Z9212526534,304.226,304.226,-0.62,-2.437,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z9212526534
CC=1N=C(NC1C(=O)NC2CCC(=O)NC2=O)C=3C=NC=CC3,Z9212554126,313.312,313.312,-0.19,-2.543,3,5,116.84,3,https://real.enamine.net/public-enum-files/Z9212554126
O=C(NC1CCC(=O)NC1=O)C=2OC(=NC2C(F)F)C3CC3,Z9212556127,313.257,313.257,-1.101,-2.179,2,4,101.3,4,https://real.enamine.net/public-enum-files/Z9212556127
CC=1ON=C(C1C(=O)NC2CCC(=O)NC2=O)C3CCCC3,Z9212648886,305.33,305.33,0.114,-2.69,2,4,101.3,3,https://real.enamine.net/public-enum-files/Z9212648886
O=C(NC1CCC(=O)NC1=O)C2=CC=3C(Cl)=NC=CC3O2,Z9212655496,307.689,307.689,0.574,-3.69,2,4,101.3,2,https://real.enamine.net/public-enum-files/Z9212655496
COCCNC1=NC=C(S1)C(=O)NC2CCC(=O)NC2=O,Z9213061649,312.347,312.347,-0.141,-2.039,3,6,109.42,6,https://real.enamine.net/public-enum-files/Z9213061649
O=C(NC1CCC(=O)NC1=O)C=2C=NOC2CC=3C=CC=CC3,Z9213646886,313.309,313.309,0.491,-2.293,2,4,101.3,4,
O=C(NC1CCC(=O)NC1=O)C2=CNN=C2OCC(F)F,Z9213939982,302.235,302.235,-0.196,-2.506,3,5,113.18,5,https://real.enamine.net/public-enum-files/Z9213939982
O=C(NC1CCC(=O)NC1=O)C2=CNC=3C=CC(=CC23)C=4N=NNN4,Z9214172575,339.31,339.31,-0.043,-3.718,4,6,145.52,3,https://real.enamine.net/public-enum-files/Z9214172575
CN1N=C(C=C1C=2N=NNN2)C(=O)NC3CCC(=O)NC3=O,Z9219066111,304.266,304.266,-1.539,-1.261,3,7,147.55,3,https://real.enamine.net/public-enum-files/Z9219066111
O=C(NC1CCC(=O)NC1=O)C2=CC(=CO2)C=3C=CC=CC3,Z9275340607,298.294,298.294,1.272,-4.047,2,3,88.41,3,https://real.enamine.net/public-enum-files/Z9275340607
O=C(NC1CCC(=O)NC1=O)C2=CC=3C=C(C=CC3N2)C=4C=CC=CC4,Z9275343503,347.368,347.368,2.682,-5.779,3,3,91.06,3,https://real.enamine.net/public-enum-files/Z9275343503
CC1=CC(=NN1C=2C=CC(=CC2)S(C)(=O)=O)C(=O)NC3CCC(=O)NC3=O,Z9275345314,390.416,390.416,-0.524,-2.557,2,6,127.23,4,https://real.enamine.net/public-enum-files/Z9275345314
COC=1C=CC=2NC(=CC2C1OC(F)F)C(=O)NC3CCC(=O)NC3=O,Z9275348880,367.305,367.305,0.866,-4.036,3,5,109.52,5,https://real.enamine.net/public-enum-files/Z9275348880
O=C(NC1CCC(=O)NC1=O)C2=CC=NN2C3=CC=CC(Br)=C3,Z9275363057,377.193,377.193,1.561,-3.69,2,4,93.09,3,https://real.enamine.net/public-enum-files/Z9275363057
Cl.Cl.NCCC1=NC(C(=O)NC2CCC(=O)NC2=O)=C(N)S1,Z9302774523,370.256,297.335,-1.058,-2.387,4,6,140.2,4,https://real.enamine.net/public-enum-files/Z9302774523
Cl.NCC1(CC1)C2=NOC=C2C(=O)NC3CCC(=O)NC3=O,Z9302774539,328.752,292.291,-1.851,-1.308,3,5,127.32,4,https://real.enamine.net/public-enum-files/Z9302774539
CN(CC1=CN(CC2=CC=C(O2)C(=O)NC3CCC(=O)NC3=O)N=N1)C=4C=NC(C#N)=CN4,Z9302744961,449.424,449.424,-1.591,-1.58,2,9,171.93,7,https://real.enamine.net/public-enum-files/Z9302744961
O=C(O)C(F)(F)F.O=C(CCCN1C=CN=C1)NCC2=NOC=C2C(=O)NC3CCC(=O)NC3=O,Z9311796140,502.402,388.379,-2.215,-1.707,3,6,148.22,9,https://real.enamine.net/public-enum-files/Z9311796140
O=C(NC1CCC(=O)NC1=O)C2=COC(CNC(=O)C=3N=CC=C4C=CNC34)=N2,Z9302744974,396.358,396.358,-0.205,-2.5,4,6,159.08,5,https://real.enamine.net/public-enum-files/Z9302744974
O=C(O)C(F)(F)F.O=C(NC1CCC(=O)NC1=O)C2=COC(CNC(=O)C3=CN=C4CCCN34)=N2,Z9321119713,500.386,386.363,-1.117,-1.85,3,6,148.22,6,https://real.enamine.net/public-enum-files/Z9321119713
CCN1C=CC(CC(=O)NCC2=NC(=CO2)C(=O)NC3CCC(=O)NC3=O)=N1,Z9302744977,388.379,388.379,-1.799,-0.99,3,6,148.22,7,https://real.enamine.net/public-enum-files/Z9302744977
O=C(CCC=1C=NC=CN1)NCC2=CC=C(S2)C(=O)NC3CCC(=O)NC3=O,Z9302744999,401.442,401.442,-1.503,-1.817,3,6,130.15,7,https://real.enamine.net/public-enum-files/Z9302744999
O=C(NC1CCC(=O)NC1=O)C2=CC=C(CNC(=O)C3CCC=4C=NNC43)O2,Z9302745028,385.375,385.375,-1.757,-2.819,4,5,146.19,5,https://real.enamine.net/public-enum-files/Z9302745028
O=C(O)C(F)(F)F.CCC(C(=O)NCC1=CC=C(O1)C(=O)NC2CCC(=O)NC2=O)N3C=CN=C3,Z9311796103,501.414,387.391,-1.137,-3.579,3,5,135.33,8,https://real.enamine.net/public-enum-files/Z9311796103
O=C(NCC1=CC=C(O1)C(=O)NC2CCC(=O)NC2=O)C3=NC=C4C=CC=CN34,Z9302745037,395.37,395.37,0.42,-2.999,3,5,134.81,5,https://real.enamine.net/public-enum-files/Z9302745037
CC=1C=C(CNC(=O)C=2N=CC=C3NC=CC23)OC1C(=O)NC4CCC(=O)NC4=O,Z9302745050,409.396,409.396,0.357,-3.897,4,5,146.19,5,https://real.enamine.net/public-enum-files/Z9302745050
CC=1C=C(CNC(=O)C2CCC=3C=CC=CC32)OC1C(=O)NC4CCC(=O)NC4=O,Z9302745059,409.436,409.436,0.533,-4.314,3,4,117.51,5,https://real.enamine.net/public-enum-files/Z9302745059
CC=1C=C(CNC(=O)COC=2C=CSC2)OC1C(=O)NC3CCC(=O)NC3=O,Z9302745062,405.427,405.427,-0.124,-3.612,3,5,126.74,7,https://real.enamine.net/public-enum-files/Z9302745062
CC=1N=C(CNC(=O)C=2C=NC=3C=CNC3C2)OC1C(=O)NC4CCC(=O)NC4=O,Z9302745086,410.384,410.384,-0.766,-2.29,4,6,159.08,5,https://real.enamine.net/public-enum-files/Z9302745086
CN1N=NC(CNC(=O)C(C)(C)N2C=NC=N2)=C1C(=O)NC3CCC(=O)NC3=O,Z9302745089,403.397,403.397,-3.552,-1.476,3,8,165.79,6,https://real.enamine.net/public-enum-files/Z9302745089
CC(CN1C=CC=N1)C(=O)NCCC=2NN=CC2C(=O)NC3CCC(=O)NC3=O,Z9302745119,401.421,401.421,-1.634,-1.616,4,6,150.87,8,https://real.enamine.net/public-enum-files/Z9302745119
CC1(C)CCOC(C1)C(=O)NCC=2OC=CC2C(=O)NC3CCC(=O)NC3=O,Z9302745138,391.419,391.419,-0.198,-3.133,3,5,126.74,5,https://real.enamine.net/public-enum-files/Z9302745138
NC=1C=C(F)C=C(C1)C(=O)NCC=2OC=CC2C(=O)NC3CCC(=O)NC3=O,Z9302745142,388.351,388.351,-0.874,-3.588,4,5,143.53,5,https://real.enamine.net/public-enum-files/Z9302745142
O=C(CCN1C=NN=N1)NCC=2C=C(ON2)C(=O)NC3CCC(=O)NC3=O,Z9302745165,376.328,376.328,-2.25,-1.027,3,8,174,7,https://real.enamine.net/public-enum-files/Z9302745165
O=C(O)C(F)(F)F.O=C(NC1CCC(=O)NC1=O)C=2C=NNC2CNC(=O)C(O)CN3C=NC=N3,Z9331724151,504.378,390.355,-3.531,-2.319,5,8,183.99,8,https://real.enamine.net/public-enum-files/Z9331724151
CC=1OC(CNC(=O)COC2CCCOC2)=NC1C(=O)NC3CCC(=O)NC3=O,Z9302745205,408.407,408.407,-1.937,-1.369,3,7,148.86,7,https://real.enamine.net/public-enum-files/Z9302745205
CC(NC(=O)C=1N=CC=C2C=CNC12)C3=NOC=C3C(=O)NC4CCC(=O)NC4=O,Z9302745256,410.384,410.384,-0.223,-2.926,4,6,159.08,5,https://real.enamine.net/public-enum-files/Z9302745256
CC(NC(=O)C1=CN=C2CCCN12)C3=NOC=C3C(=O)NC4CCC(=O)NC4=O,Z9302745263,400.39,400.39,-1.135,-1.555,3,6,148.22,5,https://real.enamine.net/public-enum-files/Z9302745263
O=C(NC1CCC(=O)NC1=O)C2=COC=3CN(CC23)C(=O)C(O)CN4C=NC=N4,Z9302745274,402.362,402.362,-3.128,-2.191,3,7,159.66,5,https://real.enamine.net/public-enum-files/Z9302745274
O=C(O)C(F)(F)F.O=C(NCC1=CC(=NO1)C(=O)NC2CCC(=O)NC2=O)C3=CNC=4C=NC=CC34,Z9329660813,510.381,396.358,-0.689,-3.317,4,6,159.08,6,https://real.enamine.net/public-enum-files/Z9329660813
O=C(NC1CCC(=O)NC1=O)C=2NN=CC2CNC(=O)C3CCCCC(=O)N3,Z9302745315,390.395,390.395,-1.656,-1.972,5,6,162.15,5,https://real.enamine.net/public-enum-files/Z9302745315
O=C(NC1CCC(=O)NC1=O)C=2C=NN3C=CN=CC23,Z1827249388,273.248,273.248,-0.977,-0.608,2,5,105.46,2,https://real.enamine.net/public-enum-files/Z1827249388
O=C(NC1CCC(=O)NC1=O)C=2N=C(Br)SC2C3CC3,Z2028768329,358.212,358.212,0.862,-3.828,2,4,88.16,3,https://real.enamine.net/public-enum-files/Z2028768329
O=C(NC1CCC(=O)NC1=O)C2=CC(=NN2)C=3C=CC=4OCOC4C3,Z1474297813,342.307,342.307,1.507,-3.967,3,6,122.41,3,https://real.enamine.net/public-enum-files/Z1474297813
CC=1N=C(COC=2C=CC(F)=CC2)SC1C(=O)NC3CCC(=O)NC3=O,Z1474302726,377.392,377.392,1.442,-3.51,2,5,97.39,5,https://real.enamine.net/public-enum-files/Z1474302726
O=C(NC1CCC(=O)NC1=O)C=2N=C(C=3C=CC(F)=CC3)N4CCCCCC24,Z1474297724,384.405,384.405,2.798,-4.32,2,4,93.09,3,https://real.enamine.net/public-enum-files/Z1474297724
O=C(NC1CCC(=O)NC1=O)C2=CNN3C2=NC(=O)C4=CC=CC=C43,Z1474295995,339.306,339.306,-0.838,-3.455,3,7,119.97,2,https://real.enamine.net/public-enum-files/Z1474295995
O=C(NC1CCC(=O)NC1=O)C=2OC=3C=C(Cl)C=CC3C2C=4C=CC=CC4,Z1474304608,382.797,382.797,3.06,-6.328,2,3,88.41,3,https://real.enamine.net/public-enum-files/Z1474304608
O=C(NC1CCC(=O)NC1=O)C=2N=NN(C2C3CC3)C=4C=CC(Br)=CC4,Z1474298117,418.245,418.245,1.244,-3.873,2,5,105.98,4,https://real.enamine.net/public-enum-files/Z1474298117
CC=1C=CC=CC1NC2=NC=3SC(=CC3S2)C(=O)NC4CCC(=O)NC4=O,Z1474303123,400.478,400.478,3.512,-5.936,3,5,100.19,4,https://real.enamine.net/public-enum-files/Z1474303123
O=C(NC1CCC(=O)NC1=O)C2=NN3C(=N2)NS(=O)(=O)C=4C=CC=CC43,Z1474291469,376.349,376.349,-0.685,-2.677,3,7,152.15,2,https://real.enamine.net/public-enum-files/Z1474291469
CC1=NN(CC=2C=CC(Cl)=CC2)C(C)=C1C(=O)NC3CCC(=O)NC3=O,Z1474291134,374.822,374.822,1.277,-3.178,2,4,93.09,4,https://real.enamine.net/public-enum-files/Z1474291134
CC=1OC(=CC1S(=O)(=O)N(C)C)C(=O)NC2CCC(=O)NC2=O,Z1474303646,343.357,343.357,-0.562,-1.697,2,5,125.79,3,https://real.enamine.net/public-enum-files/Z1474303646
O=C(NC1CCC(=O)NC1=O)C2=CN(N=N2)C3=CC=C(Br)C=C3C(F)(F)F,Z1602462002,446.179,446.179,2.198,-4.242,2,5,105.98,4,https://real.enamine.net/public-enum-files/Z1602462002
CC1=C(SC=2C=C(F)C=CC12)C(=O)NC3CCC(=O)NC3=O,Z2119523729,320.34,320.34,1.793,-4.409,2,3,75.27,2,https://real.enamine.net/public-enum-files/Z2119523729
CC1=NC(CN2N=NC(C(=O)NC3CCC(=O)NC3=O)=C2C)=NO1,Z1906653188,333.303,333.303,-2.615,-0.432,2,7,144.9,4,https://real.enamine.net/public-enum-files/Z1906653188
O=C(NC1CCC(=O)NC1=O)C2=CNC(=N2)C3CC3,Z1474296782,262.265,262.265,-0.133,-1.218,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z1474296782
O=C(O)C(F)(F)F.O=C(NC1CCC(=O)NC1=O)C2=CN=CN2,Z9374396659,336.225,222.201,-0.856,-2.455,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z9374396659
O=C(NC1=CC=C(S1)C(=O)NC2CCC(=O)NC2=O)C3=CC=CO3,Z1474293590,347.348,347.348,0.055,-4.32,3,4,117.51,4,https://real.enamine.net/public-enum-files/Z1474293590
NC(=O)CNS(=O)(=O)C1=CC=C(O1)C(=O)NC2CCC(=O)NC2=O,Z1474291198,358.329,358.329,-2.379,-2.46,4,6,177.67,5,https://real.enamine.net/public-enum-files/Z1474291198
CC=1OC2=C(F)C(F)=C(F)C(F)=C2C1C(=O)NC3CCC(=O)NC3=O,Z1474304093,358.245,358.245,1.518,-4.335,2,3,88.41,2,https://real.enamine.net/public-enum-files/Z1474304093
CC1=C(SC=2N=C(CC=3C=CC=CC3)N=C(N)C12)C(=O)NC4CCC(=O)NC4=O,Z1474296550,409.464,409.464,1.865,-4.966,3,6,127.07,4,https://real.enamine.net/public-enum-files/Z1474296550
NS(=O)(=O)C=1C=CC=C(C1)NC(=O)C2=CC=C(S2)C(=O)NC3CCC(=O)NC3=O,Z1474304720,436.465,436.465,-0.754,-4.266,4,6,164.53,5,https://real.enamine.net/public-enum-files/Z1474304720
COC=1C=CC2=C(C=NN2C1)C(=O)NC3CCC(=O)NC3=O,Z2497637923,302.286,302.286,-0.155,-1.898,2,5,101.8,3,https://real.enamine.net/public-enum-files/Z2497637923
CC(C1=CC(=NN1)C(=O)NC2CCC(=O)NC2=O)C=3C=CC=CC3,Z2708255915,326.351,326.351,1.641,-3.394,3,4,103.95,4,https://real.enamine.net/public-enum-files/Z2708255915
