"Molecule (Canonical)","ExactMW","label"
"CN(Cc1ccc(N(C)C)cc1)C(=O)CCl",240.102940844,"Covalent"
"COC(=O)C1(NC(=O)CCl)CCC(C)CC1",247.097521116,"Covalent"
"O=C(CCl)Nc1ccnn1Cc1ccccc1",249.066889684,"Covalent"
"CC(NC(=O)CCl)c1ccc2c(c1)CCC2",237.092041812,"Covalent"
"O=C1CC(N(C(=O)CCl)C2CC2)C(=O)N1",230.045819892,"Covalent"
"Cc1ccc(NC(=O)CCl)c2[nH]ncc12",223.05123962,"Covalent"
"CN(C)C(=O)Cn1cc(NC(=O)CCl)cn1",244.072703336,"Covalent"
"O=C(CCl)N1CCC1c1cccc(F)c1",227.051319872,"Covalent"
"Cc1nc2n(n1)CCCC2NC(=O)CCl",228.077788716,"Covalent"
"NC(=O)c1ccc2c(c1)CCN2C(=O)CCl",238.050905272,"Covalent"
"COc1ccc2c(c1)CCN2C(=O)CCl",225.055656304,"Covalent"
"Cc1cccc(OC(F)F)c1NC(=O)CCl",249.03681268,"Covalent"
"CCN(CC)C(=O)C1CCCN1C(=O)CCl",246.113505528,"Covalent"
"O=C(CCl)NC1CCN(CC2CC2)C1",216.102940844,"Covalent"
"O=C(CCl)N1C[C@H]2CC[C@@H](O)C[C@H]2C1",217.086956432,"Covalent"
"Cc1csc(Cl)c1NC(=O)CCl",222.962540204,"Covalent"
"O=C(CCl)NCc1cc2n(n1)CCCO2",229.061804304,"Covalent"
"CC(C)c1nnc(CCNC(=O)CCl)s1",247.054610748,"Covalent"
"Cc1noc(C(C)N(C)C(=O)CCl)n1",217.061804304,"Covalent"
"O=C(CCl)NCc1cccc2c1CCOC2",239.071306368,"Covalent"
"O=C(CCl)NCCC1CCCC1(F)F",225.073198188,"Covalent"
"O=C(CCl)NC1(c2ncccn2)CCC1",225.066889684,"Covalent"
"O=C(CCl)N1CCC2CCC(C2)C1",201.092041812,"Covalent"
"O=C(CCl)NC[C@H]1CCO[C@H]1c1ncn[nH]1",244.072703336,"Covalent"
"O=C(CCl)NCc1noc(C2CC2)n1",215.04615424,"Covalent"
"O=C1CC2(CN1)CC(NC(=O)CCl)C2",216.066555336,"Covalent"
"O=C(CCl)N1CCc2c(cc[nH]c2=O)C1",226.050905272,"Covalent"
"COC1(C(F)(F)CNC(=O)CCl)CCC1",241.068112808,"Covalent"
"CC1c2ccccc2N(C(=O)CCl)C1C",223.076391748,"Covalent"
"CC(F)(F)c1ccccc1CNC(=O)CCl",247.057548124,"Covalent"
"CC1(C)C[C@H]2OCC[C@H]2CN(C(=O)CCl)C1",245.11825656,"Covalent"
"C=CCCC1(C#N)CCN(C(=O)CCl)CC1",240.102940844,"Covalent"
"C[C@@H]1CCN(C(=O)CCl)[C@@H](c2ccco2)C1",241.086956432,"Covalent"
"CC(C)C1CC(CNC(=O)CCl)CCO1",233.11825656,"Covalent"
"Cn1ccc2cccc(NC(=O)CCl)c21",222.055990652,"Covalent"
"O=C(CCl)NCc1nc2ccccc2o1",224.035255208,"Covalent"
"O=C(CCl)NCC1CC(=O)N(C2CC2)C1",230.0822054,"Covalent"
"Cc1noc(C)c1CN(C(=O)CCl)C1CC1",242.0822054,"Covalent"
"CCC1(C)COCCC1NC(=O)CCl",219.102606496,"Covalent"
"CCCN1CCCN(C(=O)CCl)CC1=O",232.097855464,"Covalent"
"O=C(CCl)NCc1cc(O)ccc1Cl",233.001033888,"Covalent"
"COc1ccc2[nH]ccc2c1NC(=O)CCl",238.050905272,"Covalent"
"CCCN(C(=O)CCl)C1CC(=O)N(C)C1=O",246.07712002,"Covalent"
"CC(=O)NC1CCC(N(C)C(=O)CCl)CC1",246.113505528,"Covalent"
"CC(NC(=O)CCl)c1nnnn1C",203.05738762,"Covalent"
"CC(C)(C)n1ncnc1CNC(=O)CCl",230.09343877999999,"Covalent"
"C[C@]12CCCC[C@H]1CN2C(=O)CCl",201.092041812,"Covalent"
"O=C(CCl)N1CCOc2cccnc2C1",226.050905272,"Covalent"
"CCn1nc(C)c(CN(C)C(=O)CCl)c1C",243.113839876,"Covalent"
"COc1ccccc1[C@@H](C)N(C)C(=O)CCl",241.086956432,"Covalent"
"O=C(CCl)NCC1C[C@H]2COC[C@H]2O1",219.066220988,"Covalent"
"O=C(CCl)N[C@H]1[C@@H]2Cc3ccccc3[C@@H]21",221.060741684,"Covalent"
"CN1CCC(CNC(=O)CCl)C1=O",204.066555336,"Covalent"
"Cn1nnc2c1CC(NC(=O)CCl)CC2",228.077788716,"Covalent"
"C#CCCN(C(=O)CCl)C1CCOCC1",229.086956432,"Covalent"
"O=C(CCl)N1CCC2(CC1)COC(CO)C2",247.097521116,"Covalent"
"O=C(CCl)NCC1OCc2ccccc21",225.055656304,"Covalent"
"Cn1ncc(C2CC2)c1CNC(=O)CCl",227.082539748,"Covalent"
"O=C(CCl)N1CCC2(CCOCC2)C12CC2",243.102606496,"Covalent"
"O=C(CCl)NCc1nc2c(F)cccc2o1",242.025833396,"Covalent"
"C[C@@H]1CN(CCO)[C@@H](C)CN1C(=O)CCl",234.113505528,"Covalent"
"CN(CC(=O)N1CCC(O)CC1)C(=O)CCl",248.092770084,"Covalent"
"CC(NC(=O)CCl)C1(S(C)(=O)=O)CC1",239.038291988,"Covalent"
"C#CC(CC1CCOC1)NC(=O)CCl",215.071306368,"Covalent"
"CC1(C2COCCN2C(=O)CCl)CC1",217.086956432,"Covalent"
"C=CCn1cc2ccc(NC(=O)CCl)cc2n1",249.066889684,"Covalent"
"CNC(=O)C1CN(C(=O)CCl)CCO1",220.061469956,"Covalent"
"O=C(CCl)NC12CC=CC(C1)OC2",201.055656304,"Covalent"
"O=C(CCl)NCCc1ncccc1F",216.04656884,"Covalent"
"CC(C)(NC(=O)CCl)C(O)c1ccccc1",241.086956432,"Covalent"
"Cc1ccnc(C(NC(=O)CCl)C2CC2)n1",239.082539748,"Covalent"
"CC1CCN(C(=O)CCl)C(C(N)=O)C1",218.0822054,"Covalent"
"CSc1ccc([C@@H](C)NC(=O)CCl)cc1",243.048462748,"Covalent"
"Cc1nccc(C2(NC(=O)CCl)CC2)n1",225.066889684,"Covalent"
"O=C(CCl)NC1CC(NC(=O)C2CCC2)C1",244.097855464,"Covalent"
"O=C(CCl)NC(c1ccc[nH]1)C(F)(F)F",240.027725216,"Covalent"
"O=C(CCl)N[C@H]1C[C@@H](n2cccn2)C1",213.066889684,"Covalent"
"O=C(CCl)Nc1ccon1",160.00395508,"Covalent"
"O=C(CCl)Nc1ncc[nH]1",159.019939492,"Covalent"
"CC1CN(C(=O)CCl)CCO1",177.055656304,"Covalent"
"O=C(CCl)Nc1cccnc1",170.024690524,"Covalent"
"CN(Cc1ccsc1)C(=O)CCl",203.01716262,"Covalent"
"Cc1cc(NC(=O)CCl)n(C)n1",187.05123962,"Covalent"
"O=C(CCl)NC(=O)c1ccc[nH]1",186.019605144,"Covalent"
"O=C(CCl)Nc1ccc(Cl)c(F)c1",220.981047392,"Covalent"
"CCCn1nccc1NC(=O)CCl",201.066889684,"Covalent"
"C=CCN(C(=O)CCl)c1ccccc1",209.060741684,"Covalent"
"CN(Cc1ccccc1F)C(=O)CCl",215.051319872,"Covalent"
"Cc1ccc(CNC(=O)CCl)cc1F",215.051319872,"Covalent"
"O=C(CCl)N1CCCC1c1cccs1",229.032812684,"Covalent"
"N#Cc1cccc(CNC(=O)CCl)c1",208.040340588,"Covalent"
"O=C(CCl)Nc1nc2c(s1)CCCC2",230.028061652,"Covalent"
"O=C(CCl)N1CCN2C(=O)CCC2C1",216.066555336,"Covalent"
"Cc1cc(NC(=O)CCl)[nH]c(=O)c1",200.035255208,"Covalent"
"CC1(C)[C@@H](O)[C@H]2CCCN(C(=O)CCl)[C@H]21",231.102606496,"Covalent"
"CCc1ncc(F)cc1NC(=O)CCl",216.04656884,"Covalent"
"O=C(CCl)NCc1nnc(C2CCOC2)[nH]1",244.072703336,"Covalent"
"Cc1noc(C)c1C(C)CNC(=O)CCl",230.0822054,"Covalent"
"O=C(CCl)N1COC2CCCCC2C1",217.086956432,"Covalent"
"Cc1ccc(-c2ncc[nH]2)cc1NC(=O)CCl",249.066889684,"Covalent"
"CC(C)(C)c1nocc1CNC(=O)CCl",230.0822054,"Covalent"
"O=C(CCl)NCC12CCCCC1C2(F)F",237.073198188,"Covalent"
"O=C(CCl)N1CCC[C@H]1CN1CCOCC1",246.113505528,"Covalent"
"O=C(CCl)NCC(F)(F)c1cccnc1",234.037147028,"Covalent"
"COCC(=O)N1CC(C)(NC(=O)CCl)C1",234.07712002,"Covalent"
"CC1CCCN1C(=O)CNC(=O)CCl",218.0822054,"Covalent"
"O=C(CCl)NCc1ccnn1C1CCCC1",241.098189812,"Covalent"
"COCC1C=CCCN1C(=O)CCl",203.071306368,"Covalent"
"C#CC(C)N(C(=O)CCl)C1CCCCC1",227.107691876,"Covalent"
"O=C(CCl)N1CCO[C@@H]2CCCC[C@H]21",217.086956432,"Covalent"
"O=C1CN(C(=O)CCl)CCN1",176.035255208,"Covalent"
"Cn1cc(NC(=O)CCl)cn1",173.035589556,"Covalent"
"Cc1nc(NC(=O)CCl)sc1C",204.012411588,"Covalent"
"O=C(CCl)N1CCCCCCC1",189.092041812,"Covalent"
"COC(=O)C1(NC(=O)CCl)CC1",191.03492086,"Covalent"
"CCN(Cc1cccs1)C(=O)CCl",217.032812684,"Covalent"
"CC(C)c1cc(NC(=O)CCl)on1",202.050905272,"Covalent"
"CSc1ccc(NC(=O)CCl)cc1",215.01716262,"Covalent"
"CCN1CCC(NC(=O)CCl)CC1",204.102940844,"Covalent"
"CN(Cc1cnn(C)c1)C(=O)CCl",201.066889684,"Covalent"
"CC1CN(C(=O)CCl)CC(C)(C)O1",205.086956432,"Covalent"
"Cc1noc(C)c1CNC(=O)CCl",202.050905272,"Covalent"
"CC(C)[C@@H]1COC(=O)N1C(=O)CCl",205.050570924,"Covalent"
"CN(Cc1ncnn1C)C(=O)CCl",202.062138652,"Covalent"
"O=C(CCl)N1CCC2CCCCC2C1",215.107691876,"Covalent"
"CCN(C(=O)CCl)C1CCS(=O)(=O)C1",239.038291988,"Covalent"
"O=C(CCl)NC(=O)NCc1cccs1",232.007326208,"Covalent"
"CCN(C(=O)CCl)c1ccccc1C",211.076391748,"Covalent"
"O=C(CCl)NCC#Cc1ccccc1",207.04509162,"Covalent"
"CNC(=O)C1CCN(C(=O)CCl)CC1",218.0822054,"Covalent"
"Cc1noc(C)c1CN(C)C(=O)CCl",216.066555336,"Covalent"
"COc1ccc(N(C)C(=O)CCl)cc1",213.055656304,"Covalent"
"COc1c(Cl)cccc1NC(=O)CCl",233.001033888,"Covalent"
"O=C(CCl)N1CCC(c2ccccc2)=N1",222.055990652,"Covalent"
"CN(C)c1ccc(CNC(=O)CCl)cc1",226.08729078,"Covalent"
"CS(=O)(=O)c1ccccc1NC(=O)CCl",247.00699186,"Covalent"
"Cc1cccc(C(=O)O)c1NC(=O)CCl",227.03492086,"Covalent"
"CCN(Cc1cccc(C)c1)C(=O)CCl",225.092041812,"Covalent"
"O=C(CCl)Nc1nnc(-c2ccco2)o1",227.009768732,"Covalent"
"CC(NC(=O)CCl)C(=O)N1CCCCC1",232.097855464,"Covalent"
"CCOc1cccc(CNC(=O)CCl)c1",227.071306368,"Covalent"
"O=C(CCl)NCc1ccccc1[N+](=O)[O-]",228.030169828,"Covalent"
"COc1ccc(Cl)cc1CNC(=O)CCl",247.016683952,"Covalent"
"O=C(CCl)N1CCN(c2ncccn2)CC1",240.077788716,"Covalent"
"O=C(CCl)N1CCc2cc([N+](=O)[O-])ccc21",240.030169828,"Covalent"
"CN(C)C(CNC(=O)CCl)c1ccccc1",240.102940844,"Covalent"
"CN(C)C(=O)c1cccc(NC(=O)CCl)c1",240.066555336,"Covalent"
"CCOC(=O)c1cnn(C)c1NC(=O)CCl",245.056718924,"Covalent"
"O=C(CCl)Nc1ccc(N2CCCC2)cc1",238.08729078,"Covalent"
"CN(C)Cc1ccc(CNC(=O)CCl)cc1",240.102940844,"Covalent"
"O=C(CCl)NCC1CCCc2ccccc21",237.092041812,"Covalent"
"CCN(C(=O)CCl)C(C)c1ccc(F)cc1",243.08262,"Covalent"
"CC(Cc1c(F)cccc1F)NC(=O)CCl",247.057548124,"Covalent"
"CC(C)N(C(=O)CCl)C(C)c1ccccc1",239.107691876,"Covalent"
"CCn1nc(C)c(CNC(=O)CCl)c1C",229.098189812,"Covalent"
"O=C(CCl)NCCN1CCCS1(=O)=O",240.033540956,"Covalent"
"CCN(C)c1cc(CNC(=O)CCl)ccn1",241.098189812,"Covalent"
"CN(C(=O)CCl)C1CCCCNC1=O",218.0822054,"Covalent"
"CCC(NC(=O)CCl)c1nc(C)n[nH]1",216.077788716,"Covalent"
"CC(=O)N1CCC(CCNC(=O)CCl)CC1",246.113505528,"Covalent"
"CC1Oc2c(F)cccc2C1NC(=O)CCl",243.046234492,"Covalent"
"Cc1nnc(CNC(=O)CCl)s1",205.007660556,"Covalent"
"Cc1cccnc1CCNC(=O)CCl",212.071640716,"Covalent"
"CC(C)(CNC(=O)CCl)n1cccn1",215.082539748,"Covalent"
"CN(Cc1ccnc(N(C)C)n1)C(=O)CCl",242.09343877999999,"Covalent"
"Cc1cccnc1C(C)(C)CNC(=O)CCl",240.102940844,"Covalent"
"CC1(CC(F)(F)F)CN(C(=O)CCl)C1",229.048126312,"Covalent"
"Cn1nccc1C(CO)NC(=O)CCl",217.061804304,"Covalent"
"O=C(CCl)N1CCCC(CCO)CC1",219.102606496,"Covalent"
"O=C(CCl)N[C@H]1CC[C@H](C(F)(F)F)CC1",243.063776376,"Covalent"
"CN(C)c1cnc(CNC(=O)CCl)nc1",228.077788716,"Covalent"
"O=C(CCl)NCc1nc2c(s1)COCC2",246.022976272,"Covalent"
"N#Cc1csc(CNC(=O)CCl)n1",214.992010492,"Covalent"
"Cc1noc(C2(NC(=O)CCl)CC2)n1",215.04615424,"Covalent"
"COc1nn(C)cc1CNC(=O)CCl",217.061804304,"Covalent"
"O=C1C[C@]2(NC(=O)CCl)CCCC[C@@H]2N1",230.0822054,"Covalent"
"CC(C)(CNC(=O)CCl)C1=CCOCC1",231.102606496,"Covalent"
"O=C(CCl)NCCC1(O)CCCOC1",221.081871052,"Covalent"
"CN(C[C@]12CCC[C@H]1OCC2)C(=O)CCl",231.102606496,"Covalent"
"CC1(NC(=O)CCl)CC2CCC(C1)S2",233.064112812,"Covalent"
"CN(C(=O)CCl)C1CCCC1n1cccn1",241.098189812,"Covalent"
"Cc1n[nH]c2cc(NC(=O)CCl)ccc12",223.05123962,"Covalent"
"O=C(CCl)NCCc1nccc(=O)[nH]1",215.04615424,"Covalent"
"O=C(CCl)NCc1cc(C2CCCC2)on1",242.0822054,"Covalent"
"O=C(CCl)N1CCC2(CC=CCO2)C1",215.071306368,"Covalent"
"Cc1cnc(F)c(CNC(=O)CCl)c1",216.04656884,"Covalent"
"CN(Cc1ncc(C2CC2)o1)C(=O)CCl",228.066555336,"Covalent"
"O=C(CCl)N1CC2(CC(C3CC3)=NO2)C1",228.066555336,"Covalent"
"CCON1CCC(NC(=O)CCl)CC1",220.097855464,"Covalent"
"CC(C)(C)C1CNC(=O)CN1C(=O)CCl",232.097855464,"Covalent"
"O=C(CCl)NCc1ccc2cc[nH]c2n1",223.05123962,"Covalent"
"N#Cc1cccc(C2(NC(=O)CCl)CC2)c1",234.055990652,"Covalent"
"COc1cccc([C@@H]2C[C@H]2NC(=O)CCl)c1",239.071306368,"Covalent"
"COCCN(C(=O)CCl)C1CCOC1C",235.097521116,"Covalent"
"O=C(CCl)N1CCC=C(c2ccccc2)C1",235.076391748,"Covalent"
"O=C(CCl)N(CCO)Cc1cccc(F)c1",245.061884556,"Covalent"
"C=C(C)C1OCCC1CNC(=O)CCl",217.086956432,"Covalent"
"O=C(CCl)N1CCC[C@@H]1c1ccon1",214.050905272,"Covalent"
"Cc1cc(NC(=O)CCl)cc2[nH]ncc12",223.05123962,"Covalent"
"CN1C(=O)CN(C(=O)CCl)[C@H]2C[C@H]21",202.050905272,"Covalent"
"O=C(CCl)N1CCc2ccccc2C(O)C1",239.071306368,"Covalent"
"O=C(CCl)NC1CCC(O)(C(F)(F)F)C1",245.043040932,"Covalent"
"CC1CCc2onc(CNC(=O)CCl)c2C1",242.0822054,"Covalent"
"CN1CCN(C(=O)CCl)C1=O",176.035255208,"Covalent"
"O=C(O)c1cc(S(=O)(=O)F)cs1",209.945678796,"Covalent"
"O=S(=O)(F)c1ccc2cn[nH]c2c1",200.00557662,"Covalent"
"NS(=O)(=O)c1cccc(S(=O)(=O)F)c1",238.972227892,"Covalent"
"O=S(=O)(F)Cc1cccc(C(F)(F)F)c1",242.002463312,"Covalent"
"NC(=O)N1CCc2cc(S(=O)(=O)F)ccc21",244.031791368,"Covalent"
"COC(=O)c1ccnc(S(=O)(=O)F)c1",219.000156892,"Covalent"
"O=S(=O)(F)Oc1ccc2ccccc2c1",226.009993304,"Covalent"
"O=S(=O)(F)c1ncccc1C1CC1",201.025977716,"Covalent"
"Nc1ccnc(S(=O)(=O)F)c1",176.00557662,"Covalent"
"O=S(=O)(F)c1ccc2c(c1)NCC2",201.025977716,"Covalent"
"O=c1c2c(ncn1CCS(=O)(=O)F)CCC2",246.047441432,"Covalent"
"O=S(=O)(F)CCN1CCCc2ccccc21",243.072927908,"Covalent"
"O=S(=O)(F)C1CCOc2ccccc21",216.025643368,"Covalent"
"Cn1cc(S(=O)(=O)F)cc1C(=O)O",207.000156892,"Covalent"
"O=S(=O)(F)CCc1ccc2c(c1)CCO2",230.041293432,"Covalent"
"Cc1ccncc1S(=O)(=O)F",175.010327652,"Covalent"
"O=c1[nH]c2ccc(S(=O)(=O)F)cc2s1",232.961663208,"Covalent"
"O=S(=O)(F)CC1CCCS1(=O)=O",215.992628988,"Covalent"
"CC1CC1C(=O)N1CCCC(S(=O)(=O)F)C1",249.083492592,"Covalent"
"CCc1n[nH]cc1S(=O)(=O)F",178.021226684,"Covalent"
"COc1cccnc1S(=O)(=O)F",191.005242272,"Covalent"
"Cc1cc(Cl)cnc1S(=O)(=O)F",208.9713553,"Covalent"
"O=S(=O)(F)Cc1ccc2c(c1)CCO2",216.025643368,"Covalent"
"O=S(=O)(F)C[C@H]1CNCCO1",183.0365424,"Covalent"
"COc1nc(Cl)c(S(=O)(=O)F)s1",230.922690856,"Covalent"
"COc1ncc(C)cc1S(=O)(=O)F",205.020892336,"Covalent"
"O=S(=O)(F)c1ccc(C2CC2(F)F)cc1",236.011885124,"Covalent"
"O=S(=O)(F)Oc1ccccc1-n1ccnc1",242.016141304,"Covalent"
"O=S(=O)(F)Oc1ccc(-n2ccnn2)cc1",243.011390272,"Covalent"
"CCN1Cc2ccc(OS(=O)(=O)F)cc2C1",245.052192464,"Covalent"
"O=S(=O)(F)Oc1ccc2ncncc2c1",228.00049124,"Covalent"
"CC1(C)Cc2cccc(OS(=O)(=O)F)c2O1",246.036208052,"Covalent"
"CNC(=O)c1ccc(OS(=O)(=O)F)cc1",233.015806956,"Covalent"
"O=S(=O)(F)Oc1cccc(C2CC2)c1F",234.016221556,"Covalent"
"Cc1nccc2c(S(=O)(=O)F)cccc12",225.025977716,"Covalent"
"Cc1nc2cc(OS(=O)(=O)F)ccc2o1",231.000156892,"Covalent"
"O=S(=O)(F)C1CC2(CNC2)C1",179.04162778,"Covalent"
"Cc1n[nH]c2c(S(=O)(=O)F)cccc12",214.021226684,"Covalent"
"O=S(=O)(F)c1ccc(N2CCNCC2)cc1",244.068176876,"Covalent"
"O=S(=O)(F)c1cncc(N2CCNCC2)c1",245.063425844,"Covalent"
"O=C(O)c1cc(S(=O)(=O)F)ccc1Cl",237.950285508,"Covalent"
"O=S(=O)(F)c1cnc2ccccc2n1",212.00557662,"Covalent"
"O=S(=O)(F)CCNc1ccc(Cl)cc1",237.002655428,"Covalent"
"O=C(O)Cc1ccc(S(=O)(=O)F)cc1",218.004907924,"Covalent"
"COC(=O)c1ccc(S(=O)(=O)F)cc1",218.004907924,"Covalent"
"O=S(=O)(F)CCn1cnc2ccccc21",228.036876748,"Covalent"
"O=C(O)COc1ccc(S(=O)(=O)F)cc1",233.999822544,"Covalent"
"COC(=O)c1ccc(S(=O)(=O)F)cc1F",235.995486112,"Covalent"
"CCc1ccc(C(=O)O)cc1S(=O)(=O)F",232.020557988,"Covalent"
"COCC(=O)Nc1ccc(S(=O)(=O)F)cc1",247.03145702,"Covalent"
"Nc1cc(S(=O)(=O)F)c(F)cc1NC1CC1",248.043105,"Covalent"
"COC(=O)c1cc(S(=O)(=O)F)on1",208.979421448,"Covalent"
"O=S(=O)(F)c1ccc(Cl)cn1",194.955705236,"Covalent"
"Cc1ccc(S(=O)(=O)F)c2cccnc12",225.025977716,"Covalent"
"COc1nccnc1S(=O)(=O)F",192.00049124,"Covalent"
"Cc1nc2ccc(S(=O)(=O)F)cc2o1",215.005242272,"Covalent"
"O=S(=O)(F)CCC1CCOCC1",196.056943496,"Covalent"
"CCOc1ccncc1S(=O)(=O)F",205.020892336,"Covalent"
"CC(C)(C)Oc1ccc(S(=O)(=O)F)cn1",233.052192464,"Covalent"
"O=S(=O)(F)c1cnn(C2CCOC2)c1",220.031791368,"Covalent"
"O=S(=O)(F)C1CCOC(C(F)(F)F)C1",236.013027996,"Covalent"
"O=S(=O)(F)CCC1CCNCC1",195.072927908,"Covalent"
"O=S(=O)(F)CCC1CCCNC1",195.072927908,"Covalent"
"Nc1ccc(C(=O)O)cc1S(=O)(=O)F",219.000156892,"Covalent"
"O=S(=O)(F)c1nc(C2CC2)cs1",206.982398652,"Covalent"
"O=C(NCCS(=O)(=O)F)c1cccs1",236.992963336,"Covalent"
"O=C(c1cccs1)N1CC(S(=O)(=O)F)C1",248.992963336,"Covalent"
"O=S(=O)(F)CCOc1ccc(F)cc1F",240.006799744,"Covalent"
"O=S(=O)(F)CCOc1ccc2c(c1)OCC2",246.036208052,"Covalent"
"COC(=O)c1cc(CS(=O)(=O)F)on1",222.995071512,"Covalent"
"O=S(=O)(F)c1ccc(F)c(OC(F)F)c1",243.981727868,"Covalent"
"Cc1ccc(S(=O)(=O)F)c2c1NCCC2",229.057277844,"Covalent"
"O=S(=O)(F)c1ccoc1C(F)F",199.975499616,"Covalent"
"O=S(=O)(F)c1cccc(C2CC2(F)F)c1",236.011885124,"Covalent"
"N#CC1(CCS(=O)(=O)F)CCNCC1",220.068176876,"Covalent"
"N#CC1(CS(=O)(=O)F)CCCNC1",206.052526812,"Covalent"
"O=S(=O)(F)Oc1ccccc1-c1nnco1",243.99540586,"Covalent"
"O=S(=O)(F)Oc1cccc(OC(F)F)c1",241.9860643,"Covalent"
"CN1CCc2cc(OS(=O)(=O)F)ccc21",231.0365424,"Covalent"
"O=S(=O)(F)Oc1ccccc1-n1cccn1",242.016141304,"Covalent"
"COCc1cc(OS(=O)(=O)F)ccc1N",235.03145702,"Covalent"
"COc1cc(OC)cc(OS(=O)(=O)F)c1",236.015472608,"Covalent"
"COc1ccc(C(N)=O)c(OS(=O)(=O)F)c1",249.010721576,"Covalent"
"COC(=O)c1nccnc1S(=O)(=O)F",219.99540586,"Covalent"
"Cc1nccc(S(=O)(=O)F)c1Cl",208.9713553,"Covalent"
"COc1cc(C)c(S(=O)(=O)F)cc1C(=O)O",248.015472608,"Covalent"
"O=S(=O)(F)C[C@@H]1CNCCO1",183.0365424,"Covalent"
"COC(=O)c1coc(S(=O)(=O)F)n1",208.979421448,"Covalent"
"O=S(=O)(F)c1cccc(N2CCOCC2)n1",246.047441432,"Covalent"
"N[C@@H](Cc1cccc(S(=O)(=O)F)c1)C(=O)O",247.03145702,"Covalent"
"O=S(=O)(F)CCSC1=NCCS1",228.970119716,"Covalent"
"O=S(=O)(F)c1nc2ccccc2s1",216.966748588,"Covalent"
"O=C(O)CCc1ccc(S(=O)(=O)F)cc1",232.020557988,"Covalent"
"O=S(=O)(F)C1CCNC1",153.025977716,"Covalent"
"O=S(=O)(F)CCN1CCc2ccccc21",229.057277844,"Covalent"
"O=S(=O)(F)CC1CCCS(=O)(=O)C1",230.008279052,"Covalent"
"O=S(=O)(F)c1nc(-c2ccccc2)ns1",243.97764762,"Covalent"
"COC(=O)c1cncc(S(=O)(=O)F)n1",219.99540586,"Covalent"
"O=S(=O)(F)CCN1CCOc2ccccc21",245.052192464,"Covalent"
"O=S(=O)(F)Cc1ccncc1",175.010327652,"Covalent"
"O=S(=O)(F)c1ccc2c(c1)COC2",202.009993304,"Covalent"
"Cc1cc(S(=O)(=O)F)ccc1-n1cnnn1",242.027374684,"Covalent"
"O=S(=O)(F)CCOc1ccc(F)cc1",222.016221556,"Covalent"
"Cc1c(S(=O)(=O)F)oc2ccc(F)cc12",232.000571492,"Covalent"
"O=S(=O)(F)c1cnn(C2CCOCC2)c1",234.047441432,"Covalent"
"O=S(=O)(F)c1cccc2c1OCC2",202.009993304,"Covalent"
"O=S(=O)(F)c1ccc(C(F)F)cn1",210.991484028,"Covalent"
"O=S(=O)(F)c1ccc(O)nc1",176.989592208,"Covalent"
"Nc1cc(S(=O)(=O)F)ccn1",176.00557662,"Covalent"
"CC(C)(C)c1ocnc1CS(=O)(=O)F",221.052192464,"Covalent"
"O=S(=O)(F)Oc1ccc(-n2cccn2)cc1",242.016141304,"Covalent"
"O=S(=O)(F)Oc1cccc2c1CCN2",217.020892336,"Covalent"
"O=C1COc2cc(OS(=O)(=O)F)ccc2N1",246.995071512,"Covalent"
"Cn1cnc2ccc(OS(=O)(=O)F)cc21",230.016141304,"Covalent"
"O=S(=O)(F)Oc1ccccc1CC1CC1",230.041293432,"Covalent"
"O=C1NCc2c(OS(=O)(=O)F)cccc21",231.000156892,"Covalent"
"O=S(=O)(F)Oc1cccc2cnccc12",227.005242272,"Covalent"
"O=S(=O)(F)Oc1ccc(-n2ccnc2)cc1",242.016141304,"Covalent"
"COC(=O)c1csc(S(=O)(=O)F)n1",224.956577828,"Covalent"
"Nc1nc2cc(OS(=O)(=O)F)ccn2n1",232.00663924,"Covalent"
"O=S(=O)(F)c1cccc(O)n1",176.989592208,"Covalent"
"Nc1ccc2nc(S(=O)(=O)F)nn2c1",216.01172462,"Covalent"
"CC1(CS(=O)(=O)F)COC1",168.025643368,"Covalent"
"Cc1ccc(S(=O)(=O)F)nn1",176.00557662,"Covalent"
"O=C(O)c1cccc(S(=O)(=O)F)c1",203.98925786,"Covalent"
"O=C1NC(=O)C(CCS(=O)(=O)F)N1",210.011055924,"Covalent"
"O=S(=O)(F)c1cncc2ccccc12",211.010327652,"Covalent"
"COc1ccc(S(=O)(=O)F)c(OC)c1",220.020557988,"Covalent"
"CC1(C)NC(=O)N(CCS(=O)(=O)F)C1=O",238.042356052,"Covalent"
"O=S(=O)(F)Cc1cc(-c2ccccc2)no1",241.020892336,"Covalent"
"CC(=O)NCCc1ccc(S(=O)(=O)F)cc1",245.052192464,"Covalent"
"O=S(=O)(F)c1ccc(-c2ccccc2)cc1",236.030728748,"Covalent"
"O=S(=O)(F)c1ccc2c(c1)CCCN2",215.04162778,"Covalent"
"Cn1ccc(CS(=O)(=O)F)n1",178.021226684,"Covalent"
"O=C1CCc2cc(S(=O)(=O)F)c(F)cc2N1",247.011470524,"Covalent"
"Cc1nc(S(=O)(=O)F)c(-c2ccccc2)o1",241.020892336,"Covalent"
"O=S(=O)(F)C1=Cc2ccccc2OCC1",228.025643368,"Covalent"
"CS(=O)(=O)N1CC(CS(=O)(=O)F)C1",231.00352802,"Covalent"
"O=C(O)c1ccc(S(=O)(=O)F)o1",193.968522416,"Covalent"
"COC(=O)c1cn[nH]c1S(=O)(=O)F",207.99540586,"Covalent"
