molecule_id,filename,avg_homo_ev,avg_lumo_ev,avg_gap_ev,gm_uma_energy_ev,num_conformers
447,ligand_447.sdf,-10.51825171,-7.92014217,2.59810954,-24637.52354,9
4470,ligand_4470.sdf,-10.78128811,-8.295749901,2.485538213,-32034.97507,7
4471,ligand_4471.sdf,-10.70728644,-8.340737004,2.36654944,-32034.9182,7
4472,ligand_4472.sdf,-10.79332012,-8.233258349,2.560061774,-32034.85431,9
4473,ligand_4473.sdf,-10.78995299,-8.229624343,2.560328648,-32034.85657,7
4474,ligand_4474.sdf,-10.71314297,-8.338898326,2.374244646,-32034.92515,6
4475,ligand_4475.sdf,-10.61411687,-7.80909242,2.80502445,-31929.82846,9
4476,ligand_4476.sdf,-10.63080158,-7.823945581,2.806856,-31929.83073,11
4477,ligand_4477.sdf,-10.85273823,-9.274673569,1.578064665,-40872.49869,11
4478,ligand_4478.sdf,-10.76841028,-7.981134941,2.787275336,-40549.98055,5
4479,ligand_4479.sdf,-10.76845519,-7.98142083,2.787034362,-40549.98107,5
448,ligand_448.sdf,-10.51699413,-7.918583368,2.598410759,-24637.52409,9
4480,ligand_4480.sdf,-10.52827646,-7.512309209,3.015967249,-32243.63073,20
4481,ligand_4481.sdf,-10.52731426,-7.498274866,3.029039398,-32243.63115,21
4482,ligand_4482.sdf,-10.70989913,-7.929236178,2.780662954,-32242.30857,33
4483,ligand_4483.sdf,-10.68619918,-7.99820147,2.687997714,-32242.26451,29
4484,ligand_4484.sdf,-9.999980295,-7.622644241,2.377336054,-31088.87974,13
4485,ligand_4485.sdf,-10.00005231,-7.621990543,2.378061771,-31088.88041,11
4486,ligand_4486.sdf,-10.78364859,-7.902467054,2.88118154,-41462.70318,9
4487,ligand_4487.sdf,-10.73632649,-7.808907676,2.927418817,-41462.95506,5
4488,ligand_4488.sdf,-10.73690888,-7.809583599,2.927325279,-41462.95698,5
4489,ligand_4489.sdf,-10.78355033,-7.901720115,2.881830216,-41462.70388,6
449,ligand_449.sdf,-10.42296442,-8.167789978,2.25517444,-24637.18325,7
4490,ligand_4490.sdf,-10.59293138,-7.289548245,3.30338313,-48305.82021,25
4491,ligand_4491.sdf,-10.66503216,-8.829673628,1.835358533,-32575.18386,7
4492,ligand_4492.sdf,-10.80350001,-8.968406614,1.835093394,-32575.02836,4
4493,ligand_4493.sdf,-10.59910684,-8.031377455,2.567729388,-33521.93094,5
4494,ligand_4494.sdf,-10.59964235,-8.03147041,2.568171944,-33521.93211,5
4495,ligand_4495.sdf,-10.54042952,-8.689230687,1.851198832,-33520.49979,11
4496,ligand_4496.sdf,-10.54042157,-8.688758352,1.851663218,-33520.49728,12
4497,ligand_4497.sdf,-10.80738199,-7.937575394,2.869806599,-33301.62014,8
4498,ligand_4498.sdf,-10.82061356,-7.940941138,2.879672422,-33301.53178,15
4499,ligand_4499.sdf,-10.85326419,-7.97747583,2.875788361,-33301.62128,9
45,ligand_45.sdf,-10.06832276,-7.510972744,2.557350012,-18678.43445,2
450,ligand_450.sdf,-10.42039865,-8.160574129,2.259824519,-24637.18309,6
4500,ligand_4500.sdf,-10.81472342,-7.934835276,2.879888146,-33301.62106,9
4501,ligand_4501.sdf,-10.82058481,-7.933995945,2.886588863,-33301.61546,8
4502,ligand_4502.sdf,-10.82740447,-7.957755476,2.869648995,-33301.57187,17
4503,ligand_4503.sdf,-10.684364,-7.817907408,2.866456596,-33301.68982,13
4504,ligand_4504.sdf,-10.62992812,-7.791811592,2.838116529,-33301.62776,18
4505,ligand_4505.sdf,-10.72934354,-7.851313606,2.878029934,-33301.69491,13
4506,ligand_4506.sdf,-10.68418178,-7.820541325,2.863640454,-33301.6907,17
4507,ligand_4507.sdf,-10.69531067,-7.831821287,2.863489379,-33301.69174,16
4508,ligand_4508.sdf,-10.59349646,-7.784953219,2.808543237,-33301.62035,18
4509,ligand_4509.sdf,-10.56598994,-7.987297922,2.578692016,-41310.50522,10
451,ligand_451.sdf,-9.952541734,-7.825534263,2.127007471,-23798.39903,9
4510,ligand_4510.sdf,-10.56266534,-7.978125281,2.584540059,-41310.5324,9
4511,ligand_4511.sdf,-11.0020206,-8.033557775,2.968462823,-40986.77036,10
4512,ligand_4512.sdf,-10.99651819,-8.011383654,2.985134538,-40986.77043,10
4513,ligand_4513.sdf,-10.44206806,-8.097947587,2.344120473,-32679.01446,19
4514,ligand_4514.sdf,-10.4185131,-8.111767976,2.306745122,-32679.01643,17
4515,ligand_4515.sdf,-10.18374292,-7.976244616,2.207498302,-31631.34556,4
4516,ligand_4516.sdf,-10.18374382,-7.976244797,2.207499019,-31631.34465,5
4517,ligand_4517.sdf,-10.03305918,-7.894557646,2.138501535,-31631.32616,2
4518,ligand_4518.sdf,-10.03291393,-7.893939067,2.138974865,-31631.32737,3
4519,ligand_4519.sdf,-10.68112677,-7.895151975,2.785974797,-32576.09537,22
452,ligand_452.sdf,-9.953706751,-7.829174833,2.124531918,-23798.39792,8
4520,ligand_4520.sdf,-10.66549244,-7.891777527,2.773714917,-32576.09905,23
4521,ligand_4521.sdf,-10.66767686,-7.897175597,2.770501261,-32576.09289,24
4522,ligand_4522.sdf,-10.70657758,-7.901537589,2.80503999,-32576.08863,21
4523,ligand_4523.sdf,-9.608984402,-8.469097229,1.139887172,-31526.45523,8
4524,ligand_4524.sdf,-9.609455531,-8.469316937,1.140138594,-31526.45867,9
4525,ligand_4525.sdf,-10.44552649,-7.424530478,3.020996013,-31525.67588,26
4526,ligand_4526.sdf,-10.65554357,-8.555997447,2.099546124,-42003.67465,4
4527,ligand_4527.sdf,-10.65594793,-8.556394251,2.099553675,-42003.676,6
4528,ligand_4528.sdf,-10.71575184,-8.14817889,2.567572954,-42002.85345,26
4529,ligand_4529.sdf,-10.73533146,-8.175190297,2.560141161,-42002.85294,21
453,ligand_453.sdf,-10.41484431,-7.951343948,2.463500362,-25283.74907,4
4530,ligand_4530.sdf,-10.33637456,-7.942433099,2.393941462,-41899.79324,4
4531,ligand_4531.sdf,-10.33655828,-7.942292166,2.394266112,-41899.79495,4
4532,ligand_4532.sdf,-11.26331262,-8.175832159,3.08748046,-43818.35896,11
4533,ligand_4533.sdf,-11.25496118,-8.162845178,3.092116002,-43818.36996,11
4534,ligand_4534.sdf,-11.26014102,-8.165644766,3.094496258,-43818.3649,14
4535,ligand_4535.sdf,-11.26946742,-8.176972646,3.092494775,-43818.35934,11
4536,ligand_4536.sdf,-10.47457712,-8.935896172,1.538680951,-41852.90504,11
4537,ligand_4537.sdf,-10.47608935,-8.940469561,1.535619789,-41852.90724,14
4538,ligand_4538.sdf,-10.64503685,-7.969589115,2.675447739,-41527.10718,5
4539,ligand_4539.sdf,-10.63959723,-7.969526044,2.670071188,-41527.10172,5
454,ligand_454.sdf,-10.41484466,-7.950648081,2.464196581,-25283.74819,4
4540,ligand_4540.sdf,-10.84616456,-8.235418308,2.610746249,-32171.933,3
4541,ligand_4541.sdf,-10.84643539,-8.235326004,2.611109387,-32171.93301,3
4542,ligand_4542.sdf,-10.40714894,-7.814459403,2.592689535,-41423.63494,6
4543,ligand_4543.sdf,-10.40607126,-7.812493014,2.593578243,-41423.63361,6
4544,ligand_4544.sdf,-10.5031633,-7.884147772,2.619015526,-32067.41467,5
4545,ligand_4545.sdf,-10.50212668,-7.884363581,2.617763096,-32067.41297,4
4546,ligand_4546.sdf,-10.50303931,-8.084074867,2.418964439,-32068.04895,4
4547,ligand_4547.sdf,-10.47264871,-8.011216292,2.461432414,-32068.05486,12
4548,ligand_4548.sdf,-10.52640577,-8.031972701,2.494433071,-32068.10422,8
4549,ligand_4549.sdf,-10.50289383,-8.084082482,2.418811344,-32068.04865,4
455,ligand_455.sdf,-10.2310398,-8.006193628,2.224846173,-24339.18758,4
4550,ligand_4550.sdf,-10.04523837,-9.22632895,0.818909425,-32062.80853,22
4551,ligand_4551.sdf,-10.17796482,-8.984872581,1.193092234,-32063.02922,6
4552,ligand_4552.sdf,-10.18417262,-8.977582793,1.206589823,-32063.00459,6
4553,ligand_4553.sdf,-10.05575078,-9.228038914,0.827711869,-32062.78186,18
4554,ligand_4554.sdf,-10.49951722,-7.978743069,2.520774156,-31962.80769,18
4555,ligand_4555.sdf,-10.63963593,-7.892118064,2.747517866,-31226.82476,10
4556,ligand_4556.sdf,-10.63720204,-7.888044756,2.749157281,-31226.82511,11
4557,ligand_4557.sdf,-10.50587475,-7.874507415,2.631367332,-31226.77846,10
4558,ligand_4558.sdf,-10.49037991,-7.840800392,2.649579519,-31226.77988,6
4559,ligand_4559.sdf,-10.4506174,-7.948462837,2.50215456,-32170.81577,21
456,ligand_456.sdf,-10.23026052,-8.005922994,2.224337527,-24339.18876,4
4560,ligand_4560.sdf,-10.46913095,-7.96886019,2.500270761,-32170.81747,19
4561,ligand_4561.sdf,-10.46741434,-7.883258144,2.584156192,-39016.07863,4
4562,ligand_4562.sdf,-10.46632487,-7.884475572,2.581849302,-39016.08065,3
4563,ligand_4563.sdf,-10.4657787,-7.884629468,2.581149234,-39016.07933,4
4564,ligand_4564.sdf,-10.4663089,-7.884061513,2.582247389,-39016.07964,3
4565,ligand_4565.sdf,-10.40671207,-7.704824486,2.701887581,-41390.23242,17
4566,ligand_4566.sdf,-10.46435827,-7.757562642,2.706795632,-41390.23689,20
4569,ligand_4569.sdf,-11.59934985,-9.1260997,2.47325015,-95878.27788,2
457,ligand_457.sdf,-9.792749942,-7.965383694,1.827366248,-24339.30163,2
4570,ligand_4570.sdf,-11.4663,-9.0973,2.369,-95878.20205,2
4571,ligand_4571.sdf,-10.27115736,-8.165537602,2.105619763,-94829.08908,8
4572,ligand_4572.sdf,-10.31152253,-8.185834235,2.125688296,-94829.08799,8
4573,ligand_4573.sdf,-10.75841948,-8.847880828,1.910538651,-34899.66657,13
4574,ligand_4574.sdf,-10.79032332,-8.828139069,1.962184253,-34899.66481,10
4575,ligand_4575.sdf,-10.87357662,-8.233353312,2.640223308,-34900.49203,3
4576,ligand_4576.sdf,-10.89376008,-8.360110107,2.533649975,-34900.47505,5
4577,ligand_4577.sdf,-10.49727526,-8.212735945,2.284539314,-34795.39999,12
4578,ligand_4578.sdf,-10.49767154,-8.212882236,2.2847893,-34795.39969,11
4579,ligand_4579.sdf,-10.84910825,-8.004788988,2.844319265,-32609.11109,2
458,ligand_458.sdf,-9.792979137,-7.965482641,1.827496496,-24339.30242,4
4580,ligand_4580.sdf,-10.84891847,-8.004938775,2.843979696,-32609.11077,2
4581,ligand_4581.sdf,-10.18376072,-8.146934837,2.036825881,-32608.4857,4
4582,ligand_4582.sdf,-10.18311316,-8.146932151,2.036181008,-32608.48505,4
4583,ligand_4583.sdf,-10.89374319,-7.740548562,3.153194631,-32608.2713,13
4584,ligand_4584.sdf,-10.95692598,-7.884585682,3.072340294,-32608.27656,12
4585,ligand_4585.sdf,-10.57171395,-7.950422854,2.621291093,-32504.28364,3
4586,ligand_4586.sdf,-10.57177657,-7.950483453,2.621293114,-32504.28236,2
4587,ligand_4587.sdf,-10.98084848,-8.028371826,2.952476651,-32503.99184,7
4588,ligand_4588.sdf,-10.97922917,-8.025394592,2.953834573,-32503.99324,5
4589,ligand_4589.sdf,-10.67828047,-7.453032557,3.225247911,-32283.1272,13
459,ligand_459.sdf,-10.04969914,-7.879674283,2.170024854,-24339.52729,9
4590,ligand_4590.sdf,-10.2961681,-7.826925258,2.469242842,-31663.54669,9
4591,ligand_4591.sdf,-10.27974192,-7.836718259,2.443023661,-31663.55024,11
4592,ligand_4592.sdf,-10.46946984,-7.34993558,3.119534261,-31662.90236,14
4593,ligand_4593.sdf,-10.09725094,-7.864230772,2.233020165,-31663.65193,12
4594,ligand_4594.sdf,-10.09600426,-7.857410019,2.238594241,-31663.64647,12
4595,ligand_4595.sdf,-10.07840791,-7.836520345,2.241887569,-31663.59391,9
4596,ligand_4596.sdf,-10.07817794,-7.835815675,2.24236227,-31663.60173,8
4597,ligand_4597.sdf,-9.868181548,-7.828886365,2.039295182,-31663.54572,5
4598,ligand_4598.sdf,-9.869051808,-7.827248265,2.041803544,-31663.54668,5
4599,ligand_4599.sdf,-10.2980789,-7.661876797,2.636202106,-31662.51982,12
46,ligand_46.sdf,-10.06808886,-7.510894783,2.557194076,-18678.43643,2
460,ligand_460.sdf,-10.05122681,-7.884158363,2.167068447,-24339.52933,9
4600,ligand_4600.sdf,-10.26013621,-6.966034627,3.294101587,-31663.18397,8
4601,ligand_4601.sdf,-10.26107869,-6.965631255,3.295447439,-31663.18474,8
4602,ligand_4602.sdf,-10.42127193,-7.693149325,2.728122609,-31662.65875,13
4603,ligand_4603.sdf,-10.42884703,-7.680147887,2.748699144,-31662.6613,14
4604,ligand_4604.sdf,-10.02153618,-7.750055105,2.271481077,-31663.40758,12
4605,ligand_4605.sdf,-10.03463586,-7.790229695,2.244406161,-31663.39929,11
4606,ligand_4606.sdf,-10.40357377,-8.199890928,2.203682841,-32607.33743,11
4607,ligand_4607.sdf,-10.38764008,-8.233337572,2.154302504,-32607.31233,12
4608,ligand_4608.sdf,-10.4014081,-8.215147246,2.186260853,-32607.34103,9
4609,ligand_4609.sdf,-10.41598233,-8.221038415,2.194943917,-32607.33976,10
461,ligand_461.sdf,-10.3985948,-8.062294311,2.336300493,-32025.01037,8
4610,ligand_4610.sdf,-9.892567593,-7.748371746,2.144195846,-31557.93142,15
4611,ligand_4611.sdf,-9.927460447,-7.74720608,2.180254367,-31557.94383,14
4612,ligand_4612.sdf,-9.86418263,-7.867605884,1.996576746,-40396.45796,10
4613,ligand_4613.sdf,-9.85604422,-7.873177069,1.982867151,-40396.49295,12
4614,ligand_4614.sdf,-11.29210003,-8.913193697,2.378906336,-44949.44009,3
4615,ligand_4615.sdf,-11.29430815,-8.922896025,2.371412121,-44949.43738,2
4616,ligand_4616.sdf,-11.38486764,-8.762492561,2.622375077,-42983.00952,4
4617,ligand_4617.sdf,-11.38485229,-8.762368331,2.622483956,-42983.0071,4
4618,ligand_4618.sdf,-11.3590154,-8.9316,2.427415404,-42983.13899,2
4619,ligand_4619.sdf,-11.35970346,-8.934000944,2.42570252,-42983.13534,3
462,ligand_462.sdf,-10.39863128,-8.062709307,2.335921976,-32025.00945,8
4620,ligand_4620.sdf,-10.75631532,-7.812717209,2.943598106,-42037.24641,12
4621,ligand_4621.sdf,-10.75780874,-7.811348615,2.946460128,-42037.2458,16
4622,ligand_4622.sdf,-11.01974183,-8.077319117,2.942422709,-49722.27121,5
4623,ligand_4623.sdf,-11.02577019,-8.076444534,2.949325654,-49722.27137,5
4624,ligand_4624.sdf,-10.9381293,-8.08613148,2.851997818,-49722.58882,3
4625,ligand_4625.sdf,-10.93812938,-8.08633142,2.851797964,-49722.58796,3
4626,ligand_4626.sdf,-11.19803819,-8.630474852,2.567563333,-35336.13821,6
4627,ligand_4627.sdf,-11.19793672,-8.63074376,2.567192959,-35336.13634,5
4628,ligand_4628.sdf,-10.97298743,-8.490822227,2.4821652,-33044.55319,4
4629,ligand_4629.sdf,-10.97318333,-8.489416495,2.483766834,-33044.55553,4
463,ligand_463.sdf,-10.44769873,-7.582224701,2.865474031,-23497.14343,15
4630,ligand_4630.sdf,-11.02004866,-8.424655173,2.595393487,-32939.77322,8
4631,ligand_4631.sdf,-11.02040731,-8.432880178,2.587527136,-32939.78442,8
4632,ligand_4632.sdf,-10.54001096,-8.017063878,2.522947082,-32940.6799,12
4633,ligand_4633.sdf,-10.54010581,-8.017104781,2.523001032,-32940.67789,10
4634,ligand_4634.sdf,-10.58342658,-8.706360539,1.877066043,-32940.84378,8
4635,ligand_4635.sdf,-10.58342907,-8.70674672,1.876682348,-32940.84173,8
4636,ligand_4636.sdf,-10.14546931,-8.312867555,1.832601755,-32721.24292,9
4637,ligand_4637.sdf,-10.13257944,-8.300088186,1.832491257,-32721.24163,11
4638,ligand_4638.sdf,-10.84350074,-8.309015056,2.534485686,-41778.19296,11
4639,ligand_4639.sdf,-10.83617182,-8.281650494,2.554521331,-41778.19317,12
464,ligand_464.sdf,-10.44121936,-7.580668347,2.860551014,-23497.14499,15
4640,ligand_4640.sdf,-10.65798082,-7.620959578,3.03702124,-41558.46412,11
4641,ligand_4641.sdf,-10.3700588,-7.830546924,2.539511873,-32204.21045,4
4642,ligand_4642.sdf,-10.36995951,-7.831585928,2.538373581,-32204.21213,4
4643,ligand_4643.sdf,-10.44293485,-7.857138867,2.585795979,-32204.23226,5
4644,ligand_4644.sdf,-10.44209752,-7.857578586,2.584518931,-32204.23312,4
4645,ligand_4645.sdf,-10.41703218,-7.712647669,2.704384507,-32204.56327,3
4646,ligand_4646.sdf,-10.41728002,-7.712128128,2.705151893,-32204.56478,3
4647,ligand_4647.sdf,-10.72914437,-7.915322095,2.813822274,-32204.45695,5
4648,ligand_4648.sdf,-10.73044507,-7.917361287,2.813083786,-32204.45645,5
4649,ligand_4649.sdf,-10.67033848,-7.871649031,2.798689449,-32204.4082,12
465,ligand_465.sdf,-10.88321295,-7.94017057,2.943042376,-25501.50018,3
4650,ligand_4650.sdf,-10.68147164,-7.878612242,2.802859403,-32204.40764,11
4651,ligand_4651.sdf,-10.26264264,-7.881018823,2.38162382,-32100.5038,11
4652,ligand_4652.sdf,-10.20238607,-7.85232269,2.350063383,-32100.45287,6
4653,ligand_4653.sdf,-10.08109203,-7.903328469,2.177763563,-32100.40911,10
4654,ligand_4654.sdf,-10.03536458,-7.907935613,2.127428964,-32100.54747,9
4655,ligand_4655.sdf,-10.03527241,-7.908910459,2.126361949,-32100.55018,8
4656,ligand_4656.sdf,-10.08147532,-7.90393911,2.177536207,-32100.40947,7
4657,ligand_4657.sdf,-10.16034928,-7.243239454,2.917109822,-32100.22485,10
4658,ligand_4658.sdf,-10.0231906,-7.770386991,2.252803612,-32100.65243,9
4659,ligand_4659.sdf,-10.06013825,-7.772252585,2.287885667,-32100.21493,9
466,ligand_466.sdf,-10.88280759,-7.939266711,2.943540882,-25501.49755,3
4660,ligand_4660.sdf,-10.05628629,-7.77212378,2.284162509,-32100.21605,9
4661,ligand_4661.sdf,-10.02900469,-7.706183798,2.32282089,-32100.52575,6
4662,ligand_4662.sdf,-10.03399757,-7.719968187,2.314029388,-32100.52239,5
4663,ligand_4663.sdf,-10.02264971,-7.771482743,2.251166963,-32100.65355,8
4664,ligand_4664.sdf,-10.04873507,-7.798665239,2.250069835,-32100.51454,9
4665,ligand_4665.sdf,-10.04940544,-7.798635984,2.250769458,-32100.51697,9
4666,ligand_4666.sdf,-10.69568015,-7.948093804,2.74758635,-32098.95821,10
4667,ligand_4667.sdf,-10.69335219,-7.954701501,2.738650684,-32098.9579,10
4668,ligand_4668.sdf,-10.1479319,-7.801914538,2.346017364,-31995.18675,14
4669,ligand_4669.sdf,-10.14072504,-7.803708621,2.337016414,-31995.18732,13
467,ligand_467.sdf,-10.94055064,-7.955339086,2.985211557,-25501.60364,3
4670,ligand_4670.sdf,-10.07077042,-7.720994692,2.349775723,-31995.33608,10
4671,ligand_4671.sdf,-10.59185663,-7.608296378,2.983560253,-31259.23058,15
4672,ligand_4672.sdf,-10.61749558,-7.618782413,2.998713166,-31259.14534,19
4673,ligand_4673.sdf,-10.64981558,-7.570522131,3.079293446,-31259.24257,28
4674,ligand_4674.sdf,-10.57596816,-7.599663522,2.97630464,-31259.2308,18
4675,ligand_4675.sdf,-10.6363939,-7.629585233,3.00680867,-31259.14568,16
4676,ligand_4676.sdf,-10.68038617,-7.617991206,3.062394966,-31259.17532,22
4677,ligand_4677.sdf,-10.65769123,-7.543556383,3.114134846,-31259.28053,21
4678,ligand_4678.sdf,-10.64399128,-7.560570914,3.083420362,-31259.28035,21
4679,ligand_4679.sdf,-10.46954016,-7.545592368,2.923947788,-31152.0927,35
468,ligand_468.sdf,-10.94022346,-7.955366912,2.984856544,-25501.60161,3
4680,ligand_4680.sdf,-9.667428805,-7.855326286,1.812102519,-39888.63362,27
4681,ligand_4681.sdf,-9.654000417,-7.944209284,1.709791133,-39888.7269,27
4682,ligand_4682.sdf,-11.08955063,-8.13619827,2.953352362,-43198.51997,4
4683,ligand_4683.sdf,-11.08956306,-8.135815206,2.953747854,-43198.51954,4
4684,ligand_4684.sdf,-10.41811453,-7.852104917,2.566009617,-42367.87365,21
4685,ligand_4685.sdf,-10.43039579,-7.846838632,2.583557153,-42367.87287,18
4686,ligand_4686.sdf,-10.34235293,-7.897082139,2.445270794,-49318.29518,4
4687,ligand_4687.sdf,-10.34246575,-7.896703242,2.445762507,-49318.29081,4
4688,ligand_4688.sdf,-10.8803928,-7.926673046,2.95371975,-95910.7233,8
4689,ligand_4689.sdf,-10.8463649,-7.928615756,2.917749141,-95910.71485,8
469,ligand_469.sdf,-10.95191479,-7.987630186,2.9642846,-25501.60236,3
4690,ligand_4690.sdf,-11.10918858,-8.218585419,2.890603159,-95910.90494,4
4691,ligand_4691.sdf,-11.10898976,-8.218282702,2.890707054,-95910.90415,4
4692,ligand_4692.sdf,-10.9464919,-8.098273045,2.848218853,-95910.81576,4
4693,ligand_4693.sdf,-10.94670677,-8.098037248,2.848669526,-95910.8161,4
4694,ligand_4694.sdf,-10.58110854,-8.0972262,2.483882338,-95806.91329,4
4695,ligand_4695.sdf,-10.58092558,-8.097294484,2.483631096,-95806.91337,4
4696,ligand_4696.sdf,-10.64969009,-8.184630724,2.465059369,-95807.03258,2
4697,ligand_4697.sdf,-10.6496801,-8.184718247,2.464961856,-95807.0301,2
4698,ligand_4698.sdf,-10.57946845,-8.229782338,2.349686108,-95807.06073,4
4699,ligand_4699.sdf,-10.57957307,-8.22958823,2.349984838,-95807.05853,4
47,ligand_47.sdf,-9.942853044,-7.934613919,2.008239125,-18678.19422,5
470,ligand_470.sdf,-10.93698879,-7.981972668,2.95501612,-25501.63704,3
4700,ligand_4700.sdf,-10.74650909,-8.247891037,2.498618056,-95806.62435,6
4701,ligand_4701.sdf,-10.74660543,-8.247739566,2.498865862,-95806.62312,6
4702,ligand_4702.sdf,-10.93003987,-8.089291512,2.840748358,-95807.3223,6
4703,ligand_4703.sdf,-10.46149706,-8.039529889,2.421967167,-95806.84853,3
4704,ligand_4704.sdf,-10.93033791,-8.089115275,2.841222634,-95807.32158,8
4705,ligand_4705.sdf,-10.46161092,-8.040389607,2.421221309,-95806.84507,3
4706,ligand_4706.sdf,-10.7226654,-8.162622412,2.560042986,-95806.21812,4
4707,ligand_4707.sdf,-10.72288227,-8.162648113,2.560234159,-95806.21808,4
4708,ligand_4708.sdf,-10.99654128,-8.053897801,2.942643483,-95806.91092,6
4709,ligand_4709.sdf,-10.99647784,-8.054169217,2.942308619,-95806.90998,6
471,ligand_471.sdf,-10.93666553,-7.981882846,2.954782684,-25501.63472,3
4710,ligand_4710.sdf,-10.92970493,-8.147444983,2.782259944,-35878.824,2
4711,ligand_4711.sdf,-10.9297048,-8.147545171,2.782159625,-35878.82311,2
4712,ligand_4712.sdf,-10.1085611,-7.752837762,2.355723335,-33157.62441,8
4713,ligand_4713.sdf,-11.24669364,-8.773107928,2.473585716,-42215.77571,5
4714,ligand_4714.sdf,-11.31902874,-8.779767089,2.539261655,-42215.83342,6
4715,ligand_4715.sdf,-10.38927678,-7.985609561,2.40366722,-32640.89161,9
4716,ligand_4716.sdf,-10.41477721,-7.903262085,2.511515127,-32640.87684,9
4717,ligand_4717.sdf,-10.30687596,-7.830581106,2.476294855,-32640.93604,8
4718,ligand_4718.sdf,-10.41671319,-7.872078364,2.54463483,-32641.34621,8
4719,ligand_4719.sdf,-10.29993971,-7.825316212,2.4746235,-32640.93206,8
472,ligand_472.sdf,-10.95154042,-7.987390487,2.964149928,-25501.60028,3
